图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE05000135,皮鞭,1619139815024T0403VE05000135VE001411619140147848,0,,,,,0,三五个多少？,"['san', 'wu', 'ge', 'duo', 'shao']",['pi-bian'],"{""word"": ""\u4e09\u4e94\u4e2a\u591a\u5c11\uff1f"", ""pinyin"": ""['san', 'wu', 'ge', 'duo', 'shao']"", ""nearest"": [""wu"", ""ge""], ""minDis"": 3.1}",0
VE05000135,皮鞭,1619142537825T0403VE05000135VE001411619142768608,绳子,,1,,4,0,这是什么三只啊,"['zhe', 'shi', 'shen', 'me', 'san', 'zhi', 'a']",['pi-bian'],"{""word"": ""\u8fd9\u662f\u4ec0\u4e48\u4e09\u53ea\u554a"", ""pinyin"": ""['zhe', 'shi', 'shen', 'me', 'san', 'zhi', 'a']"", ""nearest"": [""me"", ""san""], ""minDis"": 2.1}",0
VE05000135,皮鞭,1619145844860T0403VE05000135VE001411619146096709,绳子,,,,4,0,嗯这是,"['en', 'zhe', 'shi']",['pi-bian'],"{""word"": ""\u55ef\u8fd9\u662f"", ""pinyin"": ""['en', 'zhe', 'shi']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 3.6}",0
VE05000135,皮鞭,1619146370165T0403VE05000135VE001411619146595380,树枝,,,,4,0,数字,"['shu', 'zi']",['pi-bian'],"{""word"": ""\u6570\u5b57"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 3.1}",0
VE05000135,皮鞭,1619152468113T0403VE05000135VE001411619152891072,绳子,,,,3,0,层次,"['ceng', 'ci']",['pi-bian'],"{""word"": ""\u5c42\u6b21"", ""pinyin"": ""['ceng', 'ci']"", ""nearest"": [""ceng"", ""ci""], ""minDis"": 3.5}",0
VE05000135,皮鞭,1619159108358T0403VE05000135VE001411619159374792,1,,,,,0,不是,"['bu', 'shi']",['pi-bian'],"{""word"": ""\u4e0d\u662f"", ""pinyin"": ""['bu', 'shi']"", ""nearest"": [""bu"", ""shi""], ""minDis"": 2.9}",0
VE05000135,皮鞭,1619160121792T0403VE05000135VE001411619160414759,绳子,,,,4,0,绳子,"['sheng', 'zi']",['pi-bian'],"{""word"": ""\u7ef3\u5b50"", ""pinyin"": ""['sheng', 'zi']"", ""nearest"": [""sheng"", ""zi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1619162540937T0605VE05000135VE001411619162746529,0,,,,,0,,[''],['pi-bian'],{},-1
VE05000136,影子,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['ying-zi'],{},-1
VE05000136,影子,1603T0601VE05000136VE00156,这个是影子,,,,4,1,这个是影子,"['zhe', 'ge', 'shi', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u8fd9\u4e2a\u662f\u5f71\u5b50"", ""pinyin"": ""['zhe', 'ge', 'shi', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1633T0501VE05000136VE00156,阴影,,,,3,0,阴阳,"['yin', 'yang']",['ying-zi'],"{""word"": ""\u9634\u9633"", ""pinyin"": ""['yin', 'yang']"", ""nearest"": [""yin"", ""yang""], ""minDis"": 2.25}",0
VE05000136,影子,1640T0501VE05000136VE00156,影子,,,,3,1,嗯嗯嗯嗯紧致,"['en', 'en', 'en', 'en', 'jin', 'zhi']",['ying-zi'],"{""word"": ""\u55ef\u55ef\u55ef\u55ef\u7d27\u81f4"", ""pinyin"": ""['en', 'en', 'en', 'en', 'jin', 'zhi']"", ""nearest"": [""jin"", ""zhi""], ""minDis"": 1.15}",0
VE05000136,影子,1642T0601VE05000136VE00156,0,,,,,0,,[''],['ying-zi'],{},-1
VE05000136,影子,1651T0501VE05000136VE00156,1,,,,,0,,[''],['ying-zi'],{},-1
VE05000136,影子,1696T0501VE05000136VE00156,1,,,,,0,不知道,"['bu', 'zhi', 'dao']",['ying-zi'],"{""word"": ""\u4e0d\u77e5\u9053"", ""pinyin"": ""['bu', 'zhi', 'dao']"", ""nearest"": [""bu"", ""zhi""], ""minDis"": 2.4}",0
VE05000136,影子,1698T0601VE05000136VE00156,树的影子,,,,5,1,书的影子,"['shu', 'de', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u4e66\u7684\u5f71\u5b50"", ""pinyin"": ""['shu', 'de', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1729T0601VE05000136VE00156,0,,,,,0,学生我今天不知道这个问题,"['xue', 'sheng', 'wo', 'jin', 'tian', 'bu', 'zhi', 'dao', 'zhe', 'ge', 'wen', 'ti']",['ying-zi'],"{""word"": ""\u5b66\u751f\u6211\u4eca\u5929\u4e0d\u77e5\u9053\u8fd9\u4e2a\u95ee\u9898"", ""pinyin"": ""['xue', 'sheng', 'wo', 'jin', 'tian', 'bu', 'zhi', 'dao', 'zhe', 'ge', 'wen', 'ti']"", ""nearest"": [""wen"", ""ti""], ""minDis"": 2.0}",0
VE05000136,影子,1619085457825T0501VE05000136VE001561619085883789,0,,,,,0,那不是个坑吗？,"['na', 'bu', 'shi', 'ge', 'keng', 'ma']",['ying-zi'],"{""word"": ""\u90a3\u4e0d\u662f\u4e2a\u5751\u5417\uff1f"", ""pinyin"": ""['na', 'bu', 'shi', 'ge', 'keng', 'ma']"", ""nearest"": [""keng"", ""ma""], ""minDis"": 2.1}",0
VE05000136,影子,1619142948991T0601VE05000136VE001561619143169134,1,,1,,,0,这是一个椅子，是大树的椅子嗯，所以叫树影,"['zhe', 'shi', 'yi', 'ge', 'yi', 'zi', 'shi', 'da', 'shu', 'de', 'yi', 'zi', 'en', 'suo', 'yi', 'jiao', 'shu', 'ying']",['ying-zi'],"{""word"": ""\u8fd9\u662f\u4e00\u4e2a\u6905\u5b50\uff0c\u662f\u5927\u6811\u7684\u6905\u5b50\u55ef\uff0c\u6240\u4ee5\u53eb\u6811\u5f71"", ""pinyin"": ""['zhe', 'shi', 'yi', 'ge', 'yi', 'zi', 'shi', 'da', 'shu', 'de', 'yi', 'zi', 'en', 'suo', 'yi', 'jiao', 'shu', 'ying']"", ""nearest"": [""yi"", ""zi""], ""minDis"": 1.0}",0
VE05000136,影子,1619143106723T0501VE05000136VE001561619143304348,0,,,,,0,嗯,['en'],['ying-zi'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000136,影子,1619143638269T0601VE05000136VE001561619143952115,1,,1,,,0,树大树的什么？呀大树的影子,"['shu', 'da', 'shu', 'de', 'shen', 'me', 'ya', 'da', 'shu', 'de', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u6811\u5927\u6811\u7684\u4ec0\u4e48\uff1f\u5440\u5927\u6811\u7684\u5f71\u5b50"", ""pinyin"": ""['shu', 'da', 'shu', 'de', 'shen', 'me', 'ya', 'da', 'shu', 'de', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1619147264566T0601VE05000136VE001561619147445787,树,,,,3,0,书,['shu'],['ying-zi'],"{""word"": ""\u4e66"", ""pinyin"": ""['shu']""}",-1
VE05000136,影子,1619150486548T0501VE05000136VE001561619150747209,大树的影子,,1,,3,1,大树大树的什么大树的影子啊,"['da', 'shu', 'da', 'shu', 'de', 'shen', 'me', 'da', 'shu', 'de', 'ying', 'zi', 'a']",['ying-zi'],"{""word"": ""\u5927\u6811\u5927\u6811\u7684\u4ec0\u4e48\u5927\u6811\u7684\u5f71\u5b50\u554a"", ""pinyin"": ""['da', 'shu', 'da', 'shu', 'de', 'shen', 'me', 'da', 'shu', 'de', 'ying', 'zi', 'a']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1619150766729T0501VE05000136VE001561619151083991,0,,,,,0,有多少、水杯、杯子,"['you', 'duo', 'shao', 'shui', 'bei', 'bei', 'zi']",['ying-zi'],"{""word"": ""\u6709\u591a\u5c11\u3001\u6c34\u676f\u3001\u676f\u5b50"", ""pinyin"": ""['you', 'duo', 'shao', 'shui', 'bei', 'bei', 'zi']"", ""nearest"": [""bei"", ""zi""], ""minDis"": 2.0}",0
VE05000136,影子,1619150769122T0501VE05000136VE001561619151012576,1,,,,,0,旗杆嗯,"['qi', 'gan', 'en']",['ying-zi'],"{""word"": ""\u65d7\u6746\u55ef"", ""pinyin"": ""['qi', 'gan', 'en']"", ""nearest"": [""qi"", ""gan""], ""minDis"": 3.0}",0
VE05000137,胳膊、胳膊肘、手肘,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1609T0604VE05000137VE00611,1,,,,,0,这是肌肉吧,"['zhe', 'shi', 'ji', 'rou', 'ba']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u8fd9\u662f\u808c\u8089\u5427"", ""pinyin"": ""['zhe', 'shi', 'ji', 'rou', 'ba']"", ""nearest"": [""ji"", ""rou""], ""minDis"": 2.1}",0
VE05000137,胳膊、胳膊肘、手肘,1636T0504VE05000137VE00611,1,,,,,0,车间,"['che', 'jian']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u8f66\u95f4"", ""pinyin"": ""['che', 'jian']"", ""nearest"": [""che"", ""jian""], ""minDis"": 3.0}",0
VE05000137,胳膊、胳膊肘、手肘,1645T0504VE05000137VE00611,0,,,,,0,嗯这个是,"['en', 'zhe', 'ge', 'shi']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u55ef\u8fd9\u4e2a\u662f"", ""pinyin"": ""['en', 'zhe', 'ge', 'shi']"", ""nearest"": [""ge"", ""shi""], ""minDis"": 1.6}",0
VE05000137,胳膊、胳膊肘、手肘,1697T0504VE05000137VE00611,腿的膝盖,,,,3,0,腿的膝盖,"['tui', 'de', 'xi', 'gai']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u817f\u7684\u819d\u76d6"", ""pinyin"": ""['tui', 'de', 'xi', 'gai']"", ""nearest"": [""de"", ""xi""], ""minDis"": 1.6}",0
VE05000137,胳膊、胳膊肘、手肘,1619084456964T0503VE05000137VE006111619084673432,0,,,,,0,卡住了吗？这是没关系,"['qia', 'zhu', 'le', 'ma', 'zhe', 'shi', 'mei', 'guan', 'xi']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u5361\u4f4f\u4e86\u5417\uff1f\u8fd9\u662f\u6ca1\u5173\u7cfb"", ""pinyin"": ""['qia', 'zhu', 'le', 'ma', 'zhe', 'shi', 'mei', 'guan', 'xi']"", ""nearest"": [""le"", ""ma""], ""minDis"": 1.6}",0
VE05000137,胳膊、胳膊肘、手肘,1619084459872T0505VE05000137VE006111619085084540,0,,,,,0,我不需要成就儿嘛,"['wo', 'bu', 'xu', 'yao', 'cheng', 'jiu', 'er', 'ma']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u6211\u4e0d\u9700\u8981\u6210\u5c31\u513f\u561b"", ""pinyin"": ""['wo', 'bu', 'xu', 'yao', 'cheng', 'jiu', 'er', 'ma']"", ""nearest"": [""wo"", ""bu""], ""minDis"": 1.7000000000000002}",0
VE05000137,胳膊、胳膊肘、手肘,1619140774883T0604VE05000137VE006111619141004058,胳膊…,,1,,4,1,胳膊胳膊那这个呢这个是膝盖，手上的这一块是什么？这个是膝盖,"['ge', 'bo', 'ge', 'bo', 'na', 'zhe', 'ge', 'ni', 'zhe', 'ge', 'shi', 'xi', 'gai', 'shou', 'shang', 'de', 'zhe', 'yi', 'kuai', 'shi', 'shen', 'me', 'zhe', 'ge', 'shi', 'xi', 'gai']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u80f3\u818a\u80f3\u818a\u90a3\u8fd9\u4e2a\u5462\u8fd9\u4e2a\u662f\u819d\u76d6\uff0c\u624b\u4e0a\u7684\u8fd9\u4e00\u5757\u662f\u4ec0\u4e48\uff1f\u8fd9\u4e2a\u662f\u819d\u76d6"", ""pinyin"": ""['ge', 'bo', 'ge', 'bo', 'na', 'zhe', 'ge', 'ni', 'zhe', 'ge', 'shi', 'xi', 'gai', 'shou', 'shang', 'de', 'zhe', 'yi', 'kuai', 'shi', 'shen', 'me', 'zhe', 'ge', 'shi', 'xi', 'gai']"", ""nearest"": [""ge"", ""bo""], ""minDis"": 0.0}",1
VE05000137,胳膊、胳膊肘、手肘,1619141078429T0504VE05000137VE006111619141263744,0,,,,,0,嗯,['en'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1619143073964T0504VE05000137VE006111619143371765,0,,,,,0,块钱,"['kuai', 'qian']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u5757\u94b1"", ""pinyin"": ""['kuai', 'qian']"", ""nearest"": [""kuai"", ""qian""], ""minDis"": 4.0}",0
VE05000137,胳膊、胳膊肘、手肘,1619144432917T0604VE05000137VE006111619144754127,胳膊…,,1,,5,1,胳膊胳膊这个呢这是一块，骨头它是什么？木头这是什么？,"['ge', 'bo', 'ge', 'bo', 'zhe', 'ge', 'ni', 'zhe', 'shi', 'yi', 'kuai', 'gu', 'tou', 'ta', 'shi', 'shen', 'me', 'mu', 'tou', 'zhe', 'shi', 'shen', 'me']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u80f3\u818a\u80f3\u818a\u8fd9\u4e2a\u5462\u8fd9\u662f\u4e00\u5757\uff0c\u9aa8\u5934\u5b83\u662f\u4ec0\u4e48\uff1f\u6728\u5934\u8fd9\u662f\u4ec0\u4e48\uff1f"", ""pinyin"": ""['ge', 'bo', 'ge', 'bo', 'zhe', 'ge', 'ni', 'zhe', 'shi', 'yi', 'kuai', 'gu', 'tou', 'ta', 'shi', 'shen', 'me', 'mu', 'tou', 'zhe', 'shi', 'shen', 'me']"", ""nearest"": [""ge"", ""bo""], ""minDis"": 0.0}",1
VE05000137,胳膊、胳膊肘、手肘,1619146069733T0504VE05000137VE006111619146285433,0,,,,,0,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1619146546065T0604VE05000137VE006111619146773136,额胳膊,,,,4,1,嗯不,"['en', 'bu']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u55ef\u4e0d"", ""pinyin"": ""['en', 'bu']"", ""nearest"": [""en"", ""bu""], ""minDis"": 1.6}",0
VE05000137,胳膊、胳膊肘、手肘,1619146580306T0604VE05000137VE006111619146774551,膀,,,,3,0,大,['da'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u5927"", ""pinyin"": ""['da']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1619151445887T0504VE05000137VE006111619151675323,肩膀,,,,4,0,肩膀嘛,"['jian', 'bang', 'ma']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u80a9\u8180\u561b"", ""pinyin"": ""['jian', 'bang', 'ma']"", ""nearest"": [""bang"", ""ma""], ""minDis"": 3.1}",0
VE05000138,旧,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['jiu'],{},-1
VE05000138,旧,1605T0502VE05000138VE01190,很旧,,,,4,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1606T0602VE05000138VE01190,很脏,,,,4,0,很脏,"['hen', 'zang']",['jiu'],"{""word"": ""\u5f88\u810f"", ""pinyin"": ""['hen', 'zang']"", ""nearest"": [""hen""], ""minDis"": 3.0}",0
VE05000138,旧,1629T0502VE05000138VE01190,0,,,,,0,万元,"['wan', 'yuan']",['jiu'],"{""word"": ""\u4e07\u5143"", ""pinyin"": ""['wan', 'yuan']"", ""nearest"": [""wan""], ""minDis"": 3.0}",0
VE05000138,旧,1632T0402VE05000138VE01190,1,,,,,0,不行,"['bu', 'xing']",['jiu'],"{""word"": ""\u4e0d\u884c"", ""pinyin"": ""['bu', 'xing']"", ""nearest"": [""bu""], ""minDis"": 2.0}",0
VE05000138,旧,1643T0502VE05000138VE01190,很恨脏,,,,3,0,唉唉张,"['ai', 'ai', 'zhang']",['jiu'],"{""word"": ""\u5509\u5509\u5f20"", ""pinyin"": ""['ai', 'ai', 'zhang']"", ""nearest"": [""ai""], ""minDis"": 3.0}",0
VE05000138,旧,1646T0602VE05000138VE01190,很旧,,,,4,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1659T0302VE05000138VE01190,0,,,,,0,第一个是多少？是,"['di', 'yi', 'ge', 'shi', 'duo', 'shao', 'shi']",['jiu'],"{""word"": ""\u7b2c\u4e00\u4e2a\u662f\u591a\u5c11\uff1f\u662f"", ""pinyin"": ""['di', 'yi', 'ge', 'shi', 'duo', 'shao', 'shi']"", ""nearest"": [""di""], ""minDis"": 2.0}",0
VE05000138,旧,1691T0602VE05000138VE01190,脏,,,,4,0,在,['zai'],['jiu'],"{""word"": ""\u5728"", ""pinyin"": ""['zai']"", ""nearest"": [""zai""], ""minDis"": 3.0}",0
VE05000138,旧,1701T0402VE05000138VE01190,1,,,,,0,这个很坏的,"['zhe', 'ge', 'hen', 'huai', 'de']",['jiu'],"{""word"": ""\u8fd9\u4e2a\u5f88\u574f\u7684"", ""pinyin"": ""['zhe', 'ge', 'hen', 'huai', 'de']"", ""nearest"": [""ge""], ""minDis"": 3.0}",0
VE05000138,旧,1702T0502VE05000138VE01190,很旧,,,,4,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1727T0302VE05000138VE01190,0,,,,,0,,[''],['jiu'],{},-1
VE05000138,旧,1619085457825T0501VE05000138VE011901619085868476,0,,,,,0,就是那那那你可以你这个空间不是你自己,"['jiu', 'shi', 'na', 'na', 'na', 'ni', 'ke', 'yi', 'ni', 'zhe', 'ge', 'kong', 'jian', 'bu', 'shi', 'ni', 'zi', 'ji']",['jiu'],"{""word"": ""\u5c31\u662f\u90a3\u90a3\u90a3\u4f60\u53ef\u4ee5\u4f60\u8fd9\u4e2a\u7a7a\u95f4\u4e0d\u662f\u4f60\u81ea\u5df1"", ""pinyin"": ""['jiu', 'shi', 'na', 'na', 'na', 'ni', 'ke', 'yi', 'ni', 'zhe', 'ge', 'kong', 'jian', 'bu', 'shi', 'ni', 'zi', 'ji']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1619140034682T0502VE05000138VE011901619140206721,很脏,,,,3,0,重大,"['zhong', 'da']",['jiu'],"{""word"": ""\u91cd\u5927"", ""pinyin"": ""['zhong', 'da']"", ""nearest"": [""da""], ""minDis"": 3.0}",0
VE05000138,旧,1619140502232T0502VE05000138VE011901619140682592,脏,,,,3,0,三,['san'],['jiu'],"{""word"": ""\u4e09"", ""pinyin"": ""['san']"", ""nearest"": [""san""], ""minDis"": 3.0}",0
VE05000138,旧,1619140594192T0402VE05000138VE011901619140768636,1,,,,,0,是什么不是？,"['shi', 'shen', 'me', 'bu', 'shi']",['jiu'],"{""word"": ""\u662f\u4ec0\u4e48\u4e0d\u662f\uff1f"", ""pinyin"": ""['shi', 'shen', 'me', 'bu', 'shi']"", ""nearest"": [""bu""], ""minDis"": 2.0}",0
VE05000138,旧,1619141185300T0402VE05000138VE011901619141502074,臭,,,,3,0,臭,['chou'],['jiu'],"{""word"": ""\u81ed"", ""pinyin"": ""['chou']"", ""nearest"": [""chou""], ""minDis"": 2.9}",0
VE05000138,旧,1619142213345T0602VE05000138VE011901619142441335,很旧,,1,,4,1,这个叫嗯,"['zhe', 'ge', 'jiao', 'en']",['jiu'],"{""word"": ""\u8fd9\u4e2a\u53eb\u55ef"", ""pinyin"": ""['zhe', 'ge', 'jiao', 'en']"", ""nearest"": [""jiao""], ""minDis"": 2.0}",0
VE05000138,旧,1619142625407T0402VE05000138VE011901619142823578,1,,,,,0,写的是,"['xie', 'de', 'shi']",['jiu'],"{""word"": ""\u5199\u7684\u662f"", ""pinyin"": ""['xie', 'de', 'shi']"", ""nearest"": [""xie""], ""minDis"": 1.8}",0
VE05000138,旧,1619142717660T0402VE05000138VE011901619142884043,1,,,,,0,这个跟鞋不一样,"['zhe', 'ge', 'gen', 'xie', 'bu', 'yi', 'yang']",['jiu'],"{""word"": ""\u8fd9\u4e2a\u8ddf\u978b\u4e0d\u4e00\u6837"", ""pinyin"": ""['zhe', 'ge', 'gen', 'xie', 'bu', 'yi', 'yang']"", ""nearest"": [""xie""], ""minDis"": 1.8}",0
VE05000138,旧,1619142817322T0302VE05000138VE011901619143079426,0,,,,,0,就是说不知道是不是啊不知道是不是,"['jiu', 'shi', 'shuo', 'bu', 'zhi', 'dao', 'shi', 'bu', 'shi', 'a', 'bu', 'zhi', 'dao', 'shi', 'bu', 'shi']",['jiu'],"{""word"": ""\u5c31\u662f\u8bf4\u4e0d\u77e5\u9053\u662f\u4e0d\u662f\u554a\u4e0d\u77e5\u9053\u662f\u4e0d\u662f"", ""pinyin"": ""['jiu', 'shi', 'shuo', 'bu', 'zhi', 'dao', 'shi', 'bu', 'shi', 'a', 'bu', 'zhi', 'dao', 'shi', 'bu', 'shi']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1619144112081T0302VE05000138VE011901619144438886,0,,,,,0,嗯,['en'],['jiu'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']"", ""nearest"": [""en""], ""minDis"": 3.0}",0
VE05000138,旧,1619144882766T0302VE05000138VE011901619145153155,很旧,,,,4,1,唉呦,"['ai', 'you']",['jiu'],"{""word"": ""\u5509\u5466"", ""pinyin"": ""['ai', 'you']"", ""nearest"": [""you""], ""minDis"": 1.9}",0
VE05000138,旧,1619145056250T0302VE05000138VE011901619145308177,1,,,,,0,也是有，这是一个,"['ye', 'shi', 'you', 'zhe', 'shi', 'yi', 'ge']",['jiu'],"{""word"": ""\u4e5f\u662f\u6709\uff0c\u8fd9\u662f\u4e00\u4e2a"", ""pinyin"": ""['ye', 'shi', 'you', 'zhe', 'shi', 'yi', 'ge']"", ""nearest"": [""you""], ""minDis"": 1.9}",0
VE05000138,旧,1619145771806T0502VE05000138VE011901619145916962,旧,,,,3,1,就,['jiu'],['jiu'],"{""word"": ""\u5c31"", ""pinyin"": ""['jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1619145921706T0402VE05000138VE011901619146100903,1,,,,,0,,[''],['jiu'],{},-1
VE05000138,旧,1619146005719T0602VE05000138VE011901619146273051,很旧,,,,5,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1619147343112T0602VE05000138VE011901619147481398,1,,,,,0,,[''],['jiu'],{},-1
VE05000138,旧,1619147629090T0302VE05000138VE011901619148431222,0,,,,,0,好,['hao'],['jiu'],"{""word"": ""\u597d"", ""pinyin"": ""['hao']"", ""nearest"": [""hao""], ""minDis"": 3.0}",0
VE05000138,旧,1619151098317T0602VE05000138VE011901619151269735,1,,,,,0,嗯那个呢,"['en', 'na', 'ge', 'ni']",['jiu'],"{""word"": ""\u55ef\u90a3\u4e2a\u5462"", ""pinyin"": ""['en', 'na', 'ge', 'ni']"", ""nearest"": [""ni""], ""minDis"": 2.0}",0
VE05000138,旧,1619151171520T0602VE05000138VE011901619151368506,旧,,,,4,1,我就,"['wo', 'jiu']",['jiu'],"{""word"": ""\u6211\u5c31"", ""pinyin"": ""['wo', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1619157781789T0502VE05000138VE011901619158058824,1,,,,,0,我觉得他还是,"['wo', 'jue', 'de', 'ta', 'huan', 'shi']",['jiu'],"{""word"": ""\u6211\u89c9\u5f97\u4ed6\u8fd8\u662f"", ""pinyin"": ""['wo', 'jue', 'de', 'ta', 'huan', 'shi']"", ""nearest"": [""jue""], ""minDis"": 2.0}",0
VE05000138,旧,1619159091331T0402VE05000138VE011901619159400168,1,,,,,0,,[''],['jiu'],{},-1
VE05000138,旧,1619159287263T0402VE05000138VE011901619159485941,很脏,,,,4,0,很脏,"['hen', 'zang']",['jiu'],"{""word"": ""\u5f88\u810f"", ""pinyin"": ""['hen', 'zang']"", ""nearest"": [""hen""], ""minDis"": 3.0}",0
VE05000138,旧,1619159307973T0402VE05000138VE011901619159559200,不新…,,1,,3,0,不行不行不行那是什么不行就？不行是就,"['bu', 'xing', 'bu', 'xing', 'bu', 'xing', 'na', 'shi', 'shen', 'me', 'bu', 'xing', 'jiu', 'bu', 'xing', 'shi', 'jiu']",['jiu'],"{""word"": ""\u4e0d\u884c\u4e0d\u884c\u4e0d\u884c\u90a3\u662f\u4ec0\u4e48\u4e0d\u884c\u5c31\uff1f\u4e0d\u884c\u662f\u5c31"", ""pinyin"": ""['bu', 'xing', 'bu', 'xing', 'bu', 'xing', 'na', 'shi', 'shen', 'me', 'bu', 'xing', 'jiu', 'bu', 'xing', 'shi', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1619159635156T0302VE05000138VE011901619159997530,0,,,,,0,那他们的那个什么？呢,"['na', 'ta', 'men', 'de', 'na', 'ge', 'shen', 'me', 'ni']",['jiu'],"{""word"": ""\u90a3\u4ed6\u4eec\u7684\u90a3\u4e2a\u4ec0\u4e48\uff1f\u5462"", ""pinyin"": ""['na', 'ta', 'men', 'de', 'na', 'ge', 'shen', 'me', 'ni']"", ""nearest"": [""ni""], ""minDis"": 2.0}",0
VE05000138,旧,1619159685699T0302VE05000138VE011901619159911208,0,,,,,0,力量,"['li', 'liang']",['jiu'],"{""word"": ""\u529b\u91cf"", ""pinyin"": ""['li', 'liang']"", ""nearest"": [""li""], ""minDis"": 2.0}",0
VE05000138,旧,1619160816668T0402VE05000138VE011901619161017327,0,,,,,0,这样子啊,"['zhe', 'yang', 'zi', 'a']",['jiu'],"{""word"": ""\u8fd9\u6837\u5b50\u554a"", ""pinyin"": ""['zhe', 'yang', 'zi', 'a']"", ""nearest"": [""zi""], ""minDis"": 2.0}",0
VE05000139,听诊器,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['ting-zhen-qi'],{},-1
VE05000139,听诊器,1633T0501VE05000139VE00738,听诊器,,,,3,1,青春期,"['qing', 'chun', 'qi']",['ting-zhen-qi'],"{""word"": ""\u9752\u6625\u671f"", ""pinyin"": ""['qing', 'chun', 'qi']"", ""nearest"": [""qing"", ""chun"", ""qi""], ""minDis"": 0.9333333333333332}",0
VE05000139,听诊器,1640T0501VE05000139VE00738,1,,,,,0,嗯听不懂,"['en', 'ting', 'bu', 'dong']",['ting-zhen-qi'],"{""word"": ""\u55ef\u542c\u4e0d\u61c2"", ""pinyin"": ""['en', 'ting', 'bu', 'dong']"", ""nearest"": [""ting"", ""bu"", ""dong""], ""minDis"": 2.6666666666666665}",0
