图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE06000143,铁锹、铲子,1618455059969T0601VE06000143VE010751618455241953,把铲,0,0,0,2,1,把铲子,"['ba', 'chan', 'zi']","['tie-qiao', 'chan-zi']","{""word"": ""\u628a\u94f2\u5b50"", ""pinyin"": ""['ba', 'chan', 'zi']"", ""nearest"": [""chan"", ""zi""], ""minDis"": 0.0}",1
VE06000144,柳树、杨柳,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['liu-shu', 'yang-liu']",{},-1
VE06000144,柳树、杨柳,1342T0601VE06000144VE00613,枯树,0,0,0,3,0,苦处,"['ku', 'chu']","['liu-shu', 'yang-liu']","{""word"": ""\u82e6\u5904"", ""pinyin"": ""['ku', 'chu']"", ""nearest"": [""ku"", ""chu""], ""minDis"": 1.4}",0
VE06000144,柳树、杨柳,1344T0604VE06000144VE00613,柳树,0,0,0,4,1,柳树,"['liu', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u67f3\u6811"", ""pinyin"": ""['liu', 'shu']"", ""nearest"": [""liu"", ""shu""], ""minDis"": 0.0}",1
VE06000144,柳树、杨柳,1348T0601VE06000144VE00613,柳树,0,0,0,3,1,柳树,"['liu', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u67f3\u6811"", ""pinyin"": ""['liu', 'shu']"", ""nearest"": [""liu"", ""shu""], ""minDis"": 0.0}",1
VE06000144,柳树、杨柳,1618190311406T0601VE06000144VE006131618190687522,柳树,0,0,0,5,1,没有树,"['mei', 'you', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u6ca1\u6709\u6811"", ""pinyin"": ""['mei', 'you', 'shu']"", ""nearest"": [""you"", ""shu""], ""minDis"": 0.95}",0
VE06000144,柳树、杨柳,1618191717238T0604VE06000144VE006131618191918792,这个是枯树,0,0,0,4,0,这个是哭诉,"['zhe', 'ge', 'shi', 'ku', 'su']","['liu-shu', 'yang-liu']","{""word"": ""\u8fd9\u4e2a\u662f\u54ed\u8bc9"", ""pinyin"": ""['zhe', 'ge', 'shi', 'ku', 'su']"", ""nearest"": [""ku"", ""su""], ""minDis"": 1.25}",0
VE06000144,柳树、杨柳,1618193100995T0604VE06000144VE006131618193314339,枯树,0,0,0,3,0,枯树,"['ku', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u67af\u6811"", ""pinyin"": ""['ku', 'shu']"", ""nearest"": [""ku"", ""shu""], ""minDis"": 1.0}",0
VE06000144,柳树、杨柳,1618194328063T0601VE06000144VE006131618194539886,长叶吗,0,0,0,3,0,长夜吗？,"['chang', 'ye', 'ma']","['liu-shu', 'yang-liu']","{""word"": ""\u957f\u591c\u5417\uff1f"", ""pinyin"": ""['chang', 'ye', 'ma']"", ""nearest"": [""chang"", ""ye""], ""minDis"": 2.5}",0
VE06000144,柳树、杨柳,1618275960253T0604VE06000144VE006131618276174273,一个树吧,0,0,0,3,0,一个树吧,"['yi', 'ge', 'shu', 'ba']","['liu-shu', 'yang-liu']","{""word"": ""\u4e00\u4e2a\u6811\u5427"", ""pinyin"": ""['yi', 'ge', 'shu', 'ba']"", ""nearest"": [""ge"", ""shu""], ""minDis"": 1.5}",0
VE06000144,柳树、杨柳,1618276501878T0601VE06000144VE006131618276873542,柳树,0,0,0,3,1,柳树,"['liu', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u67f3\u6811"", ""pinyin"": ""['liu', 'shu']"", ""nearest"": [""liu"", ""shu""], ""minDis"": 0.0}",1
VE06000144,柳树、杨柳,1618279332680T0601VE06000144VE006131618279589698,柳树,0,0,0,5,1,柳树,"['liu', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u67f3\u6811"", ""pinyin"": ""['liu', 'shu']"", ""nearest"": [""liu"", ""shu""], ""minDis"": 0.0}",1
VE06000144,柳树、杨柳,1618280905927T0604VE06000144VE006131618281096002,这是一棵树,0,0,0,3,0,这是一棵树,"['zhe', 'shi', 'yi', 'ke', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u8fd9\u662f\u4e00\u68f5\u6811"", ""pinyin"": ""['zhe', 'shi', 'yi', 'ke', 'shu']"", ""nearest"": [""ke"", ""shu""], ""minDis"": 1.5}",0
VE06000144,柳树、杨柳,1618282136024T0604VE06000144VE006131618282340586,树,0,0,0,5,0,,[''],"['liu-shu', 'yang-liu']",{},-1
VE06000144,柳树、杨柳,1618295615703T0604VE06000144VE006131618295853789,柳树,0,0,0,4,1,柳树,"['liu', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u67f3\u6811"", ""pinyin"": ""['liu', 'shu']"", ""nearest"": [""liu"", ""shu""], ""minDis"": 0.0}",1
VE06000144,柳树、杨柳,1618448900511T0604VE06000144VE006131618449083627,树,0,0,0,3,0,树,['shu'],"['liu-shu', 'yang-liu']","{""word"": ""\u6811"", ""pinyin"": ""['shu']""}",-1
VE06000144,柳树、杨柳,1618449720214T0601VE06000144VE006131618449977882,这个是个树,0,0,0,2,0,这个是一个,"['zhe', 'ge', 'shi', 'yi', 'ge']","['liu-shu', 'yang-liu']","{""word"": ""\u8fd9\u4e2a\u662f\u4e00\u4e2a"", ""pinyin"": ""['zhe', 'ge', 'shi', 'yi', 'ge']"", ""nearest"": [""ge"", ""shi""], ""minDis"": 2.1}",0
VE06000144,柳树、杨柳,1618452037246T0601VE06000144VE006131618452243661,这是树,0,0,0,4,0,这是,"['zhe', 'shi']","['liu-shu', 'yang-liu']","{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.6}",0
VE06000144,柳树、杨柳,1618452740249T0604VE06000144VE006131618452917161,树,0,0,0,4,0,树,['shu'],"['liu-shu', 'yang-liu']","{""word"": ""\u6811"", ""pinyin"": ""['shu']""}",-1
VE06000144,柳树、杨柳,1618455059969T0601VE06000144VE006131618455284146,柳树,0,0,0,3,1,另有数,"['ling', 'you', 'shu']","['liu-shu', 'yang-liu']","{""word"": ""\u53e6\u6709\u6570"", ""pinyin"": ""['ling', 'you', 'shu']"", ""nearest"": [""you"", ""shu""], ""minDis"": 0.95}",0
VE06000144,柳树、杨柳,1618455677099T0604VE06000144VE006131618455836022,树,0,0,0,5,0,树,['shu'],"['liu-shu', 'yang-liu']","{""word"": ""\u6811"", ""pinyin"": ""['shu']""}",-1
VE06000145,帐篷,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['zhang-peng'],{},-1
VE06000145,帐篷,1341T0602VE06000145VE00793,帐篷,0,0,0,2,1,这样跑了,"['zhe', 'yang', 'pao', 'le']",['zhang-peng'],"{""word"": ""\u8fd9\u6837\u8dd1\u4e86"", ""pinyin"": ""['zhe', 'yang', 'pao', 'le']"", ""nearest"": [""zhe"", ""yang""], ""minDis"": 2.5}",0
VE06000145,帐篷,1345T0603VE06000145VE00793,帐篷,0,0,0,3,1,这样的噢,"['zhe', 'yang', 'de', 'o']",['zhang-peng'],"{""word"": ""\u8fd9\u6837\u7684\u5662"", ""pinyin"": ""['zhe', 'yang', 'de', 'o']"", ""nearest"": [""zhe"", ""yang""], ""minDis"": 2.5}",0
VE06000145,帐篷,1349T0603VE06000145VE00793,帐篷,0,0,0,4,1,帐篷,"['zhang', 'peng']",['zhang-peng'],"{""word"": ""\u5e10\u7bf7"", ""pinyin"": ""['zhang', 'peng']"", ""nearest"": [""zhang"", ""peng""], ""minDis"": 0.0}",1
VE06000145,帐篷,1618188869654T0603VE06000145VE007931618189079853,露营的帐篷,0,0,0,5,1,露营的丈夫,"['lu', 'ying', 'de', 'zhang', 'fu']",['zhang-peng'],"{""word"": ""\u9732\u8425\u7684\u4e08\u592b"", ""pinyin"": ""['lu', 'ying', 'de', 'zhang', 'fu']"", ""nearest"": [""zhang"", ""fu""], ""minDis"": 2.0}",0
VE06000145,帐篷,1618189717760T0602VE06000145VE007931618189903154,帐篷,0,0,0,4,1,,[''],['zhang-peng'],{},-1
VE06000145,帐篷,1618193735771T0602VE06000145VE007931618193889711,帐篷,0,0,0,5,1,,[''],['zhang-peng'],{},-1
VE06000145,帐篷,1618194888019T0603VE06000145VE007931618195062053,帐篷,0,0,0,5,1,帐篷,"['zhang', 'peng']",['zhang-peng'],"{""word"": ""\u5e10\u7bf7"", ""pinyin"": ""['zhang', 'peng']"", ""nearest"": [""zhang"", ""peng""], ""minDis"": 0.0}",1
VE06000145,帐篷,1618195512593T0603VE06000145VE007931618195649671,/,0,0,0,0,0,,[''],['zhang-peng'],{},-1
VE06000145,帐篷,1618196018573T0602VE06000145VE007931618196227538,帐篷,0,0,0,4,1,帐篷,"['zhang', 'peng']",['zhang-peng'],"{""word"": ""\u5e10\u7bf7"", ""pinyin"": ""['zhang', 'peng']"", ""nearest"": [""zhang"", ""peng""], ""minDis"": 0.0}",1
VE06000145,帐篷,1618279667480T0602VE06000145VE007931618279860522,帐篷,0,0,0,3,1,,[''],['zhang-peng'],{},-1
VE06000145,帐篷,1618280487348T0603VE06000145VE007931618280689051,篷,0,0,0,2,1,很,['hen'],['zhang-peng'],"{""word"": ""\u5f88"", ""pinyin"": ""['hen']""}",-1
VE06000145,帐篷,1618281729843T0603VE06000145VE007931618281912931,这是帐篷,0,0,0,4,1,这是帐篷,"['zhe', 'shi', 'zhang', 'peng']",['zhang-peng'],"{""word"": ""\u8fd9\u662f\u5e10\u7bf7"", ""pinyin"": ""['zhe', 'shi', 'zhang', 'peng']"", ""nearest"": [""zhang"", ""peng""], ""minDis"": 0.0}",1
VE06000145,帐篷,1618282675120T0602VE06000145VE007931618282840707,/,0,0,0,0,0,,[''],['zhang-peng'],{},-1
VE06000145,帐篷,1618449325726T0603VE06000145VE007931618449502157,/,eng4,0,0,1,0,嗯嗯,"['en', 'en']",['zhang-peng'],"{""word"": ""\u55ef\u55ef"", ""pinyin"": ""['en', 'en']"", ""nearest"": [""en"", ""en""], ""minDis"": 2.75}",0
VE06000145,帐篷,1618451426336T0602VE06000145VE007931618451581923,/,ang4beng,0,0,1,0,好不好？,"['hao', 'bu', 'hao']",['zhang-peng'],"{""word"": ""\u597d\u4e0d\u597d\uff1f"", ""pinyin"": ""['hao', 'bu', 'hao']"", ""nearest"": [""hao"", ""bu""], ""minDis"": 3.3}",0
VE06000145,帐篷,1618452409584T0603VE06000145VE007931618452592873,/,0,0,0,0,0,,[''],['zhang-peng'],{},-1
VE06000145,帐篷,1618453029145T0602VE06000145VE007931618453182607,篷,0,0,0,2,0,后,['hou'],['zhang-peng'],"{""word"": ""\u540e"", ""pinyin"": ""['hou']""}",-1
VE06000145,帐篷,1618453584002T0602VE06000145VE007931618453770756,帐篷,0,0,0,2,1,让跑,"['rang', 'pao']",['zhang-peng'],"{""word"": ""\u8ba9\u8dd1"", ""pinyin"": ""['rang', 'pao']"", ""nearest"": [""rang"", ""pao""], ""minDis"": 2.5}",0
VE06000145,帐篷,1618454746850T0603VE06000145VE007931618454923037,这是帐,0,0,0,2,1,这是帐篷,"['zhe', 'shi', 'zhang', 'peng']",['zhang-peng'],"{""word"": ""\u8fd9\u662f\u5e10\u7bf7"", ""pinyin"": ""['zhe', 'shi', 'zhang', 'peng']"", ""nearest"": [""zhang"", ""peng""], ""minDis"": 0.0}",1
VE06000146,面孔、脸颊、脸,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['mian-kong', 'lian-jia', 'lian']",{},-1
VE06000146,面孔、脸颊、脸,1342T0601VE06000146VE01010,女人,0,0,0,2,0,嗯嗯嗯,"['en', 'en', 'en']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u55ef\u55ef\u55ef"", ""pinyin"": ""['en', 'en', 'en']"", ""nearest"": [""en"", ""en""], ""minDis"": 3.0}",0
VE06000146,面孔、脸颊、脸,1344T0604VE06000146VE01010,人,0,0,0,4,0,人,['ren'],"['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u4eba"", ""pinyin"": ""['ren']""}",-1
VE06000146,面孔、脸颊、脸,1348T0601VE06000146VE01010,这是人的脸,0,0,0,4,1,这是，人的脸,"['zhe', 'shi', 'ren', 'de', 'lian']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u8fd9\u662f\uff0c\u4eba\u7684\u8138"", ""pinyin"": ""['zhe', 'shi', 'ren', 'de', 'lian']"", ""nearest"": [""lian""], ""minDis"": 0.0}",1
VE06000146,面孔、脸颊、脸,1618190311406T0601VE06000146VE010101618190712343,人脸呀,0,0,0,3,1,人脸呀,"['ren', 'lian', 'ya']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u4eba\u8138\u5440"", ""pinyin"": ""['ren', 'lian', 'ya']"", ""nearest"": [""lian""], ""minDis"": 0.0}",1
VE06000146,面孔、脸颊、脸,1618191717238T0604VE06000146VE010101618191936014,人头,0,0,0,4,1,,[''],"['mian-kong', 'lian-jia', 'lian']",{},-1
VE06000146,面孔、脸颊、脸,1618193100995T0604VE06000146VE010101618193330793,不是脸蛋吗,0,0,0,3,1,不是脸蛋吗？,"['bu', 'shi', 'lian', 'dan', 'ma']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u4e0d\u662f\u8138\u86cb\u5417\uff1f"", ""pinyin"": ""['bu', 'shi', 'lian', 'dan', 'ma']"", ""nearest"": [""lian""], ""minDis"": 0.0}",1
VE06000146,面孔、脸颊、脸,1618194328063T0601VE06000146VE010101618194556261,眼睛,0,0,0,4,0,眼睛,"['yan', 'jing']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u773c\u775b"", ""pinyin"": ""['yan', 'jing']"", ""nearest"": [""yan"", ""jing""], ""minDis"": 2.0}",0
VE06000146,面孔、脸颊、脸,1618275960253T0604VE06000146VE010101618276190904,人头,0,0,0,2,0,,[''],"['mian-kong', 'lian-jia', 'lian']",{},-1
VE06000146,面孔、脸颊、脸,1618276501878T0601VE06000146VE010101618276889187,头,0,0,0,4,0,头,['tou'],"['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u5934"", ""pinyin"": ""['tou']""}",-1
VE06000146,面孔、脸颊、脸,1618279332680T0601VE06000146VE010101618279605731,头,0,0,0,3,0,头,['tou'],"['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u5934"", ""pinyin"": ""['tou']""}",-1
VE06000146,面孔、脸颊、脸,1618280905927T0604VE06000146VE010101618281119228,这是脸,0,0,0,2,1,这是你啊,"['zhe', 'shi', 'ni', 'a']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u8fd9\u662f\u4f60\u554a"", ""pinyin"": ""['zhe', 'shi', 'ni', 'a']"", ""nearest"": [""ni"", ""a""], ""minDis"": 2.05}",0
VE06000146,面孔、脸颊、脸,1618282136024T0604VE06000146VE010101618282354743,脸,0,0,0,3,1,,[''],"['mian-kong', 'lian-jia', 'lian']",{},-1
VE06000146,面孔、脸颊、脸,1618295615703T0604VE06000146VE010101618295870677,人脸呀,0,0,0,3,1,人脸,"['ren', 'lian']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u4eba\u8138"", ""pinyin"": ""['ren', 'lian']"", ""nearest"": [""lian""], ""minDis"": 0.0}",1
VE06000146,面孔、脸颊、脸,1618448900511T0604VE06000146VE010101618449099417,人头,0,0,0,3,0,人头,"['ren', 'tou']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u4eba\u5934"", ""pinyin"": ""['ren', 'tou']"", ""nearest"": [""ren""], ""minDis"": 2.5}",0
VE06000146,面孔、脸颊、脸,1618449720214T0601VE06000146VE010101618449999107,这是人的头,0,0,0,3,0,这是人这头,"['zhe', 'shi', 'ren', 'zhe', 'tou']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u8fd9\u662f\u4eba\u8fd9\u5934"", ""pinyin"": ""['zhe', 'shi', 'ren', 'zhe', 'tou']"", ""nearest"": [""ren""], ""minDis"": 2.5}",0
VE06000146,面孔、脸颊、脸,1618452037246T0601VE06000146VE010101618452261461,/,0,0,0,0,0,然后他开始有多少多少天？呢一筐一篮,"['ran', 'hou', 'ta', 'kai', 'shi', 'you', 'duo', 'shao', 'duo', 'shao', 'tian', 'ni', 'yi', 'kuang', 'yi', 'lan']","['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u7136\u540e\u4ed6\u5f00\u59cb\u6709\u591a\u5c11\u591a\u5c11\u5929\uff1f\u5462\u4e00\u7b50\u4e00\u7bee"", ""pinyin"": ""['ran', 'hou', 'ta', 'kai', 'shi', 'you', 'duo', 'shao', 'duo', 'shao', 'tian', 'ni', 'yi', 'kuang', 'yi', 'lan']"", ""nearest"": [""tian""], ""minDis"": 1.0}",0
VE06000146,面孔、脸颊、脸,1618452740249T0604VE06000146VE010101618452931606,头,0,0,0,4,0,头,['tou'],"['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u5934"", ""pinyin"": ""['tou']""}",-1
VE06000146,面孔、脸颊、脸,1618455059969T0601VE06000146VE010101618455299313,/,0,0,0,0,0,,[''],"['mian-kong', 'lian-jia', 'lian']",{},-1
VE06000146,面孔、脸颊、脸,1618455677099T0604VE06000146VE010101618455853012,人,0,0,0,3,0,人,['ren'],"['mian-kong', 'lian-jia', 'lian']","{""word"": ""\u4eba"", ""pinyin"": ""['ren']""}",-1
VE06000147,天鹅、鹅,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['tian-e', 'e']",{},-1
VE06000147,天鹅、鹅,1344T0604VE06000147VE00216,天鹅,0,0,0,3,1,,[''],"['tian-e', 'e']",{},-1
VE06000147,天鹅、鹅,1347T0605VE06000147VE00216,这是天鹅,0,0,0,4,1,这是天鹅,"['zhe', 'shi', 'tian', 'e']","['tian-e', 'e']","{""word"": ""\u8fd9\u662f\u5929\u9e45"", ""pinyin"": ""['zhe', 'shi', 'tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618191717238T0604VE06000147VE002161618191954544,天鹅,0,0,0,3,1,天鹅,"['tian', 'e']","['tian-e', 'e']","{""word"": ""\u5929\u9e45"", ""pinyin"": ""['tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618192048330T0605VE06000147VE002161618192223060,/,0,0,0,0,0,,[''],"['tian-e', 'e']",{},-1
VE06000147,天鹅、鹅,1618192544946T0605VE06000147VE002161618192694804,天鹅,0,1,0,3,1,来点天鹅,"['lai', 'dian', 'tian', 'e']","['tian-e', 'e']","{""word"": ""\u6765\u70b9\u5929\u9e45"", ""pinyin"": ""['lai', 'dian', 'tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618193100995T0604VE06000147VE002161618193347354,天鹅,0,0,0,3,1,天鹅,"['tian', 'e']","['tian-e', 'e']","{""word"": ""\u5929\u9e45"", ""pinyin"": ""['tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618275960253T0604VE06000147VE002161618276206301,鹅,0,0,0,2,1,呃,['e'],"['tian-e', 'e']","{""word"": ""\u5443"", ""pinyin"": ""['e']""}",-1
VE06000147,天鹅、鹅,1618278205081T0605VE06000147VE002161618278365017,这是白天鹅,0,0,0,5,1,这是白天鹅,"['zhe', 'shi', 'bai', 'tian', 'e']","['tian-e', 'e']","{""word"": ""\u8fd9\u662f\u767d\u5929\u9e45"", ""pinyin"": ""['zhe', 'shi', 'bai', 'tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618278587855T0605VE06000147VE002161618278887318,白天鹅,0,0,0,4,1,白天鹅,"['bai', 'tian', 'e']","['tian-e', 'e']","{""word"": ""\u767d\u5929\u9e45"", ""pinyin"": ""['bai', 'tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618280905927T0604VE06000147VE002161618281135253,这是天鹅,0,0,0,3,1,是天鹅,"['shi', 'tian', 'e']","['tian-e', 'e']","{""word"": ""\u662f\u5929\u9e45"", ""pinyin"": ""['shi', 'tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618282136024T0604VE06000147VE002161618282369568,鹅,0,0,0,4,1,和,['he'],"['tian-e', 'e']","{""word"": ""\u548c"", ""pinyin"": ""['he']""}",-1
VE06000147,天鹅、鹅,1618295228848T0605VE06000147VE002161618295474841,这是鹅,0,0,0,4,1,这是,"['zhe', 'shi']","['tian-e', 'e']","{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']"", ""nearest"": [""zhe""], ""minDis"": 2.0}",0
VE06000147,天鹅、鹅,1618295615703T0604VE06000147VE002161618295887755,白鹅,0,0,0,5,1,,[''],"['tian-e', 'e']",{},-1
VE06000147,天鹅、鹅,1618447854715T0605VE06000147VE002161618448004261,鹅,0,0,0,2,1,嗯,['en'],"['tian-e', 'e']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE06000147,天鹅、鹅,1618448900511T0604VE06000147VE002161618449118809,/,0,0,0,0,0,,[''],"['tian-e', 'e']",{},-1
VE06000147,天鹅、鹅,1618451774229T0605VE06000147VE002161618451911043,天鹅,0,0,0,3,1,天鹅,"['tian', 'e']","['tian-e', 'e']","{""word"": ""\u5929\u9e45"", ""pinyin"": ""['tian', 'e']"", ""nearest"": [""tian"", ""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618452740249T0604VE06000147VE002161618452949515,鹅,0,0,0,3,1,额,['e'],"['tian-e', 'e']","{""word"": ""\u989d"", ""pinyin"": ""['e']""}",-1
VE06000147,天鹅、鹅,1618453308633T0605VE06000147VE002161618453425558,这是白鹅,0,0,0,4,1,这是白鹅,"['zhe', 'shi', 'bai', 'e']","['tian-e', 'e']","{""word"": ""\u8fd9\u662f\u767d\u9e45"", ""pinyin"": ""['zhe', 'shi', 'bai', 'e']"", ""nearest"": [""e""], ""minDis"": 0.0}",1
VE06000147,天鹅、鹅,1618455677099T0604VE06000147VE002161618455868906,鹅,0,0,0,3,1,和,['he'],"['tian-e', 'e']","{""word"": ""\u548c"", ""pinyin"": ""['he']""}",-1
VE06000148,信封、信,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['xin-feng', 'xin']",{},-1
VE06000148,信封、信,1341T0602VE06000148VE00540,箱子,0,0,0,4,0,箱子,"['xiang', 'zi']","['xin-feng', 'xin']","{""word"": ""\u7bb1\u5b50"", ""pinyin"": ""['xiang', 'zi']"", ""nearest"": [""xiang""], ""minDis"": 2.0}",0
VE06000148,信封、信,1342T0601VE06000148VE00540,箱子,0,0,0,3,0,香皂,"['xiang', 'zao']","['xin-feng', 'xin']","{""word"": ""\u9999\u7682"", ""pinyin"": ""['xiang', 'zao']"", ""nearest"": [""xiang""], ""minDis"": 2.0}",0
VE06000148,信封、信,1348T0601VE06000148VE00540,这是快递,0,0,0,5,0,这是快递,"['zhe', 'shi', 'kuai', 'di']","['xin-feng', 'xin']","{""word"": ""\u8fd9\u662f\u5feb\u9012"", ""pinyin"": ""['zhe', 'shi', 'kuai', 'di']"", ""nearest"": [""di""], ""minDis"": 2.0}",0
VE06000148,信封、信,1618189717760T0602VE06000148VE005401618189920297,纸,0,0,0,3,0,子,['zi'],"['xin-feng', 'xin']","{""word"": ""\u5b50"", ""pinyin"": ""['zi']""}",-1
VE06000148,信封、信,1618190311406T0601VE06000148VE005401618190536727,/,0,0,0,0,0,嗯,['en'],"['xin-feng', 'xin']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE06000148,信封、信,1618193735771T0602VE06000148VE005401618193910911,快递箱,0,0,0,5,0,快递箱,"['kuai', 'di', 'xiang']","['xin-feng', 'xin']","{""word"": ""\u5feb\u9012\u7bb1"", ""pinyin"": ""['kuai', 'di', 'xiang']"", ""nearest"": [""di""], ""minDis"": 2.0}",0
VE06000148,信封、信,1618194328063T0601VE06000148VE005401618194459252,快递的吧,0,0,0,2,0,快递的吧,"['kuai', 'di', 'de', 'ba']","['xin-feng', 'xin']","{""word"": ""\u5feb\u9012\u7684\u5427"", ""pinyin"": ""['kuai', 'di', 'de', 'ba']"", ""nearest"": [""di""], ""minDis"": 2.0}",0
VE06000148,信封、信,1618196018573T0602VE06000148VE005401618196240676,子,0,0,0,1,0,对,['dui'],"['xin-feng', 'xin']","{""word"": ""\u5bf9"", ""pinyin"": ""['dui']""}",-1
VE06000148,信封、信,1618276501878T0601VE06000148VE005401618276683299,不知道,0,0,0,2,0,我不知道,"['wo', 'bu', 'zhi', 'dao']","['xin-feng', 'xin']","{""word"": ""\u6211\u4e0d\u77e5\u9053"", ""pinyin"": ""['wo', 'bu', 'zhi', 'dao']"", ""nearest"": [""wo""], ""minDis"": 3.0}",0
VE06000148,信封、信,1618279332680T0601VE06000148VE005401618279496993,/,0,0,0,0,0,谁知,"['shui', 'zhi']","['xin-feng', 'xin']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""zhi""], ""minDis"": 3.0}",0
VE06000148,信封、信,1618279667480T0602VE06000148VE005401618279879766,/,0,0,0,0,0,谁知,"['shui', 'zhi']","['xin-feng', 'xin']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""zhi""], ""minDis"": 3.0}",0
VE06000148,信封、信,1618282675120T0602VE06000148VE005401618282853605,递,0,0,0,1,0,一,['yi'],"['xin-feng', 'xin']","{""word"": ""\u4e00"", ""pinyin"": ""['yi']""}",-1
VE06000148,信封、信,1618449720214T0601VE06000148VE005401618449866941,它是一个信,0,0,0,3,1,这是一个姓,"['zhe', 'shi', 'yi', 'ge', 'xing']","['xin-feng', 'xin']","{""word"": ""\u8fd9\u662f\u4e00\u4e2a\u59d3"", ""pinyin"": ""['zhe', 'shi', 'yi', 'ge', 'xing']"", ""nearest"": [""xing""], ""minDis"": 0.5}",0
