图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE05000127,后面,1618297906963T0402VE05000127VE009961618298194348,正方形,,,1,4,0,正方形,"['zheng', 'fang', 'xing']",['hou-mian'],"{""word"": ""\u6b63\u65b9\u5f62"", ""pinyin"": ""['zheng', 'fang', 'xing']"", ""nearest"": [""zheng"", ""fang""], ""minDis"": 3.5}",0
VE05000127,后面,1618298310027T0503VE05000127VE009961618298465044,里面,,,1,4,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1618299133972T0403VE05000127VE009961618299409252,/,,,1,0,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1618299226861T0403VE05000127VE009961618299466658,已面,,,1,2,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1618299730739T0402VE05000127VE009961618300054319,他和 嗯 给他一起,,,,3,0,他可能给他一起,"['ta', 'ke', 'neng', 'gei', 'ta', 'yi', 'qi']",['hou-mian'],"{""word"": ""\u4ed6\u53ef\u80fd\u7ed9\u4ed6\u4e00\u8d77"", ""pinyin"": ""['ta', 'ke', 'neng', 'gei', 'ta', 'yi', 'qi']"", ""nearest"": [""gei"", ""ta""], ""minDis"": 3.0}",0
VE05000127,后面,1618449796526T0403VE05000127VE009961618450083558,/,,,,0,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1618450727708T0503VE05000127VE009961618450882177,里面,,,1,4,0,就是说里面,"['jiu', 'shi', 'shuo', 'li', 'mian']",['hou-mian'],"{""word"": ""\u5c31\u662f\u8bf4\u91cc\u9762"", ""pinyin"": ""['jiu', 'shi', 'shuo', 'li', 'mian']"", ""nearest"": [""li"", ""mian""], ""minDis"": 1.5}",0
VE05000127,后面,1618453886603T0505VE05000127VE009961618454100966,在正方体的后部,,,1,5,1,在正方体的后部,"['zai', 'zheng', 'fang', 'ti', 'de', 'hou', 'bu']",['hou-mian'],"{""word"": ""\u5728\u6b63\u65b9\u4f53\u7684\u540e\u90e8"", ""pinyin"": ""['zai', 'zheng', 'fang', 'ti', 'de', 'hou', 'bu']"", ""nearest"": [""hou"", ""bu""], ""minDis"": 2.0}",0
VE05000127,后面,1618454164862T0503VE05000127VE009961618454298561,里面,,,1,5,0,里面,"['li', 'mian']",['hou-mian'],"{""word"": ""\u91cc\u9762"", ""pinyin"": ""['li', 'mian']"", ""nearest"": [""li"", ""mian""], ""minDis"": 1.5}",0
VE05000127,后面,1618468822007T0402VE05000127VE009961618469024455,正外,,,1,3,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1618469463349T0403VE05000127VE009961618469691896,后边,,,1,5,1,,[''],['hou-mian'],{},-1
VE05000127,后面,1618469524076T0403VE05000127VE009961618469740166,/,,,,0,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1618470554451T0402VE05000127VE009961618470770249,滚 圆形在滚,,,1,4,0,我原先在滚,"['wo', 'yuan', 'xian', 'zai', 'gun']",['hou-mian'],"{""word"": ""\u6211\u539f\u5148\u5728\u6eda"", ""pinyin"": ""['wo', 'yuan', 'xian', 'zai', 'gun']"", ""nearest"": [""wo"", ""yuan""], ""minDis"": 2.0}",0
VE05000127,后面,1618470847973T0403VE05000127VE009961618471068431,一面,,,,3,0,一面,"['yi', 'mian']",['hou-mian'],"{""word"": ""\u4e00\u9762"", ""pinyin"": ""['yi', 'mian']"", ""nearest"": [""yi"", ""mian""], ""minDis"": 1.5}",0
VE05000127,后面,1618471019753T0402VE05000127VE009961618471322965,在一面的是那一头,,,,3,0,这里面的是那一头,"['zhe', 'li', 'mian', 'de', 'shi', 'na', 'yi', 'tou']",['hou-mian'],"{""word"": ""\u8fd9\u91cc\u9762\u7684\u662f\u90a3\u4e00\u5934"", ""pinyin"": ""['zhe', 'li', 'mian', 'de', 'shi', 'na', 'yi', 'tou']"", ""nearest"": [""li"", ""mian""], ""minDis"": 1.5}",0
VE05000128,掏,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['tao'],{},-1
VE05000128,掏,1350T0504VE05000128VE01024,嗯 拉口袋,,,,4,0,嗯拉个口袋,"['en', 'la', 'ge', 'kou', 'dai']",['tao'],"{""word"": ""\u55ef\u62c9\u4e2a\u53e3\u888b"", ""pinyin"": ""['en', 'la', 'ge', 'kou', 'dai']"", ""nearest"": [""dai""], ""minDis"": 1.9}",0
VE05000128,掏,1618275375251T0505VE05000128VE010241618275561874,他在拿东西,,,,5,0,他在拿东西,"['ta', 'zai', 'na', 'dong', 'xi']",['tao'],"{""word"": ""\u4ed6\u5728\u62ff\u4e1c\u897f"", ""pinyin"": ""['ta', 'zai', 'na', 'dong', 'xi']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE05000128,掏,1618283790419T0504VE05000128VE010241618284020020,他在拿东西,,,,5,0,他在拿东西,"['ta', 'zai', 'na', 'dong', 'xi']",['tao'],"{""word"": ""\u4ed6\u5728\u62ff\u4e1c\u897f"", ""pinyin"": ""['ta', 'zai', 'na', 'dong', 'xi']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE05000128,掏,1618296468087T0505VE05000128VE010241618296699368,他在掏口袋,,,,5,1,他在掏口袋,"['ta', 'zai', 'tao', 'kou', 'dai']",['tao'],"{""word"": ""\u4ed6\u5728\u638f\u53e3\u888b"", ""pinyin"": ""['ta', 'zai', 'tao', 'kou', 'dai']"", ""nearest"": [""tao""], ""minDis"": 0.0}",1
VE05000128,掏,1618296805874T0504VE05000128VE010241618297070860,在拿 他在拿纸巾,,,1,5,0,他在拿纸，他在拿纸巾,"['ta', 'zai', 'na', 'zhi', 'ta', 'zai', 'na', 'zhi', 'jin']",['tao'],"{""word"": ""\u4ed6\u5728\u62ff\u7eb8\uff0c\u4ed6\u5728\u62ff\u7eb8\u5dfe"", ""pinyin"": ""['ta', 'zai', 'na', 'zhi', 'ta', 'zai', 'na', 'zhi', 'jin']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE05000128,掏,1618450064906T0504VE05000128VE010241618450278283,他在摸头袋,,,,3,0,他在摸头戴,"['ta', 'zai', 'mo', 'tou', 'dai']",['tao'],"{""word"": ""\u4ed6\u5728\u6478\u5934\u6234"", ""pinyin"": ""['ta', 'zai', 'mo', 'tou', 'dai']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE05000128,掏,1618453886603T0505VE05000128VE010241618454061633,他在,,,1,4,0,还在,"['huan', 'zai']",['tao'],"{""word"": ""\u8fd8\u5728"", ""pinyin"": ""['huan', 'zai']"", ""nearest"": [""zai""], ""minDis"": 2.0}",0
VE05000128,掏,1618455362593T0504VE05000128VE010241618455534832,拉裤子,,,1,5,0,拉裤子,"['la', 'ku', 'zi']",['tao'],"{""word"": ""\u62c9\u88e4\u5b50"", ""pinyin"": ""['la', 'ku', 'zi']"", ""nearest"": [""la""], ""minDis"": 2.0}",0
VE05000129,刺,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['ci'],{},-1
VE05000129,刺,1340T0503VE05000129VE00259,仙人掌,,,1,3,0,仙人掌,"['xian', 'ren', 'zhang']",['ci'],"{""word"": ""\u4ed9\u4eba\u638c"", ""pinyin"": ""['xian', 'ren', 'zhang']"", ""nearest"": [""xian""], ""minDis"": 3.0}",0
VE05000129,刺,1618275375251T0505VE05000129VE002591618275582249,仙人掌,,,1,4,0,仙人掌,"['xian', 'ren', 'zhang']",['ci'],"{""word"": ""\u4ed9\u4eba\u638c"", ""pinyin"": ""['xian', 'ren', 'zhang']"", ""nearest"": [""xian""], ""minDis"": 3.0}",0
VE05000129,刺,1618277511749T0403VE05000129VE002591618278078155,仙人掌,,,,5,0,仙人掌,"['xian', 'ren', 'zhang']",['ci'],"{""word"": ""\u4ed9\u4eba\u638c"", ""pinyin"": ""['xian', 'ren', 'zhang']"", ""nearest"": [""xian""], ""minDis"": 3.0}",0
VE05000129,刺,1618279812882T0403VE05000129VE002591618280077854,这是,,,,5,0,这是,"['zhe', 'shi']",['ci'],"{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']"", ""nearest"": [""shi""], ""minDis"": 1.6}",0
VE05000129,刺,1618283377735T0503VE05000129VE002591618283592191,四一个刺,,,,3,1,是一个词,"['shi', 'yi', 'ge', 'ci']",['ci'],"{""word"": ""\u662f\u4e00\u4e2a\u8bcd"", ""pinyin"": ""['shi', 'yi', 'ge', 'ci']"", ""nearest"": [""ci""], ""minDis"": 0.0}",1
VE05000129,刺,1618296468087T0505VE05000129VE002591618296725183,这是,,,1,4,0,这是,"['zhe', 'shi']",['ci'],"{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']"", ""nearest"": [""shi""], ""minDis"": 1.6}",0
VE05000129,刺,1618297906963T0402VE05000129VE002591618298173392,/,,,,0,0,,[''],['ci'],{},-1
VE05000129,刺,1618298310027T0503VE05000129VE002591618298450082,这 是,,,1,4,0,这,['zhe'],['ci'],"{""word"": ""\u8fd9"", ""pinyin"": ""['zhe']"", ""nearest"": [""zhe""], ""minDis"": 2.8}",0
VE05000129,刺,1618299133972T0403VE05000129VE002591618299385954,de yu,1,,1,1,0,对嗯,"['dui', 'en']",['ci'],"{""word"": ""\u5bf9\u55ef"", ""pinyin"": ""['dui', 'en']"", ""nearest"": [""dui""], ""minDis"": 2.0}",0
VE05000129,刺,1618299226861T0403VE05000129VE002591618299456529,燕人掌,,,,3,0,新生儿,"['xin', 'sheng', 'er']",['ci'],"{""word"": ""\u65b0\u751f\u513f"", ""pinyin"": ""['xin', 'sheng', 'er']"", ""nearest"": [""xin""], ""minDis"": 2.0}",0
VE05000129,刺,1618299730739T0402VE05000129VE002591618300042810,/,,,1,0,0,,[''],['ci'],{},-1
VE05000129,刺,1618449796526T0403VE05000129VE002591618450065855,/,,,,0,0,,[''],['ci'],{},-1
VE05000129,刺,1618450690039T0402VE05000129VE002591618450880668,/,,,,0,0,,[''],['ci'],{},-1
VE05000129,刺,1618450727708T0503VE05000129VE002591618450867191,仙人掌,,,,4,0,千分之,"['qian', 'fen', 'zhi']",['ci'],"{""word"": ""\u5343\u5206\u4e4b"", ""pinyin"": ""['qian', 'fen', 'zhi']"", ""nearest"": [""zhi""], ""minDis"": 1.6}",0
VE05000129,刺,1618453886603T0505VE05000129VE002591618454087294,这是仙人掌的刺,,,,5,1,这是仙人掌的刺,"['zhe', 'shi', 'xian', 'ren', 'zhang', 'de', 'ci']",['ci'],"{""word"": ""\u8fd9\u662f\u4ed9\u4eba\u638c\u7684\u523a"", ""pinyin"": ""['zhe', 'shi', 'xian', 'ren', 'zhang', 'de', 'ci']"", ""nearest"": [""ci""], ""minDis"": 0.0}",1
VE05000129,刺,1618454164862T0503VE05000129VE002591618454285074,仙人zang,1,,,3,0,仙人掌,"['xian', 'ren', 'zhang']",['ci'],"{""word"": ""\u4ed9\u4eba\u638c"", ""pinyin"": ""['xian', 'ren', 'zhang']"", ""nearest"": [""xian""], ""minDis"": 3.0}",0
VE05000129,刺,1618468822007T0402VE05000129VE002591618469010840,/,,,,0,0,,[''],['ci'],{},-1
VE05000129,刺,1618469463349T0403VE05000129VE002591618469676698,仙人掌,,,,4,0,仙人掌,"['xian', 'ren', 'zhang']",['ci'],"{""word"": ""\u4ed9\u4eba\u638c"", ""pinyin"": ""['xian', 'ren', 'zhang']"", ""nearest"": [""xian""], ""minDis"": 3.0}",0
VE05000129,刺,1618470554451T0402VE05000129VE002591618470753748,这是 树根,,,1,4,0,这是树根,"['zhe', 'shi', 'shu', 'gen']",['ci'],"{""word"": ""\u8fd9\u662f\u6811\u6839"", ""pinyin"": ""['zhe', 'shi', 'shu', 'gen']"", ""nearest"": [""shi""], ""minDis"": 1.6}",0
VE05000129,刺,1618470847973T0403VE05000129VE002591618471056519,这是气人树,,,,3,0,就是吃人数,"['jiu', 'shi', 'chi', 'ren', 'shu']",['ci'],"{""word"": ""\u5c31\u662f\u5403\u4eba\u6570"", ""pinyin"": ""['jiu', 'shi', 'chi', 'ren', 'shu']"", ""nearest"": [""chi""], ""minDis"": 0.8}",0
VE05000129,刺,1618471019753T0402VE05000129VE002591618471300884,这个笑 那个 仙人,,,,3,0,嗯这个笑呢不谢了,"['en', 'zhe', 'ge', 'xiao', 'ni', 'bu', 'xie', 'le']",['ci'],"{""word"": ""\u55ef\u8fd9\u4e2a\u7b11\u5462\u4e0d\u8c22\u4e86"", ""pinyin"": ""['en', 'zhe', 'ge', 'xiao', 'ni', 'bu', 'xie', 'le']"", ""nearest"": [""ni""], ""minDis"": 1.0}",0
VE05000130,电池,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['dian-chi'],{},-1
VE05000130,电池,1342T0601VE05000130VE00404,戒尺,,,1,3,0,坚持,"['jian', 'chi']",['dian-chi'],"{""word"": ""\u575a\u6301"", ""pinyin"": ""['jian', 'chi']"", ""nearest"": [""jian"", ""chi""], ""minDis"": 0.5}",0
VE05000130,电池,1348T0601VE05000130VE00404,电池,,,1,5,1,电池,"['dian', 'chi']",['dian-chi'],"{""word"": ""\u7535\u6c60"", ""pinyin"": ""['dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618190311406T0601VE05000130VE004041618190728619,电池,,,1,5,1,电池,"['dian', 'chi']",['dian-chi'],"{""word"": ""\u7535\u6c60"", ""pinyin"": ""['dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618194328063T0601VE05000130VE004041618194563412,按池,,,,3,1,坚持,"['jian', 'chi']",['dian-chi'],"{""word"": ""\u575a\u6301"", ""pinyin"": ""['jian', 'chi']"", ""nearest"": [""jian"", ""chi""], ""minDis"": 0.5}",0
VE05000130,电池,1618275375251T0505VE05000130VE004041618275613265,池,,,,3,0,吃啊,"['chi', 'a']",['dian-chi'],"{""word"": ""\u5403\u554a"", ""pinyin"": ""['chi', 'a']"", ""nearest"": [""chi"", ""a""], ""minDis"": 3.6}",0
VE05000130,电池,1618276501878T0601VE05000130VE004041618276900488,电池,,,1,5,1,电池,"['dian', 'chi']",['dian-chi'],"{""word"": ""\u7535\u6c60"", ""pinyin"": ""['dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618279332680T0601VE05000130VE004041618279615739,电池,,,1,5,1,电池,"['dian', 'chi']",['dian-chi'],"{""word"": ""\u7535\u6c60"", ""pinyin"": ""['dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618285767289T0404VE05000130VE004041618286025904,/,,,,0,0,嗯,['en'],['dian-chi'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000130,电池,1618295835309T0404VE05000130VE004041618296078970,池,,,,2,0,停,['ting'],['dian-chi'],"{""word"": ""\u505c"", ""pinyin"": ""['ting']""}",-1
VE05000130,电池,1618296468087T0505VE05000130VE004041618296761170,制是电池,,,1,4,1,这是、电池,"['zhe', 'shi', 'dian', 'chi']",['dian-chi'],"{""word"": ""\u8fd9\u662f\u3001\u7535\u6c60"", ""pinyin"": ""['zhe', 'shi', 'dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618449720214T0601VE05000130VE004041618450012224,电词,,,,3,1,电池,"['dian', 'chi']",['dian-chi'],"{""word"": ""\u7535\u6c60"", ""pinyin"": ""['dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618452037246T0601VE05000130VE004041618452276282,这是 电池,,,,5,1,这是电池,"['zhe', 'shi', 'dian', 'chi']",['dian-chi'],"{""word"": ""\u8fd9\u662f\u7535\u6c60"", ""pinyin"": ""['zhe', 'shi', 'dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618453886603T0505VE05000130VE004041618454117103,这是两个电池,,,,5,1,这是两个电池,"['zhe', 'shi', 'liang', 'ge', 'dian', 'chi']",['dian-chi'],"{""word"": ""\u8fd9\u662f\u4e24\u4e2a\u7535\u6c60"", ""pinyin"": ""['zhe', 'shi', 'liang', 'ge', 'dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618455059969T0601VE05000130VE004041618455308389,个电池,,,,5,1,个电池,"['ge', 'dian', 'chi']",['dian-chi'],"{""word"": ""\u4e2a\u7535\u6c60"", ""pinyin"": ""['ge', 'dian', 'chi']"", ""nearest"": [""dian"", ""chi""], ""minDis"": 0.0}",1
VE05000130,电池,1618468821499T0404VE05000130VE004041618469096705,/,,,,0,0,,[''],['dian-chi'],{},-1
VE05000130,电池,1618469889703T0404VE05000130VE004041618470130482,按词,,,,2,1,,[''],['dian-chi'],{},-1
VE05000131,梯子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['ti-zi'],{},-1
VE05000131,梯子,1340T0503VE05000131VE00058,梯子,,,1,5,1,帖子,"['tie', 'zi']",['ti-zi'],"{""word"": ""\u5e16\u5b50"", ""pinyin"": ""['tie', 'zi']"", ""nearest"": [""tie"", ""zi""], ""minDis"": 0.5}",0
VE05000131,梯子,1346T0502VE05000131VE00058,梯子,,,1,5,1,梯子,"['ti', 'zi']",['ti-zi'],"{""word"": ""\u68af\u5b50"", ""pinyin"": ""['ti', 'zi']"", ""nearest"": [""ti"", ""zi""], ""minDis"": 0.0}",1
VE05000131,梯子,1618283377735T0503VE05000131VE000581618283633675,梯子,,,1,5,1,妻子,"['qi', 'zi']",['ti-zi'],"{""word"": ""\u59bb\u5b50"", ""pinyin"": ""['qi', 'zi']"", ""nearest"": [""qi"", ""zi""], ""minDis"": 0.5}",0
VE05000131,梯子,1618294378869T0502VE05000131VE000581618294588253,子,,,,1,0,,[''],['ti-zi'],{},-1
VE05000131,梯子,1618297471484T0502VE05000131VE000581618297715653,梯子,,,,5,1,字,['zi'],['ti-zi'],"{""word"": ""\u5b57"", ""pinyin"": ""['zi']""}",-1
VE05000131,梯子,1618298310027T0503VE05000131VE000581618298491611,楼梯,,,1,5,0,,[''],['ti-zi'],{},-1
VE05000131,梯子,1618450419482T0502VE05000131VE000581618450623994,这个梯子,,,,5,1,这个梯子,"['zhe', 'ge', 'ti', 'zi']",['ti-zi'],"{""word"": ""\u8fd9\u4e2a\u68af\u5b50"", ""pinyin"": ""['zhe', 'ge', 'ti', 'zi']"", ""nearest"": [""ti"", ""zi""], ""minDis"": 0.0}",1
VE05000131,梯子,1618450727708T0503VE05000131VE000581618450913198,/,,,1,0,0,对,['dui'],['ti-zi'],"{""word"": ""\u5bf9"", ""pinyin"": ""['dui']""}",-1
VE05000131,梯子,1618454164862T0503VE05000131VE000581618454327622,梯子,,,1,5,1,批评,"['pi', 'ping']",['ti-zi'],"{""word"": ""\u6279\u8bc4"", ""pinyin"": ""['pi', 'ping']"", ""nearest"": [""pi"", ""ping""], ""minDis"": 2.0}",0
VE05000132,浅,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['qian'],{},-1
VE05000132,浅,1340T0503VE05000132VE00888,很浅,,,1,5,1,很浅,"['hen', 'qian']",['qian'],"{""word"": ""\u5f88\u6d45"", ""pinyin"": ""['hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1343T0501VE05000132VE00888,嗯 也很深,,,1,5,0,嗯也很深,"['en', 'ye', 'hen', 'shen']",['qian'],"{""word"": ""\u55ef\u4e5f\u5f88\u6df1"", ""pinyin"": ""['en', 'ye', 'hen', 'shen']"", ""nearest"": [""en""], ""minDis"": 3.0}",0
VE05000132,浅,1350T0504VE05000132VE00888,呲藏 很 很低,,,1,3,0,车长很恐惧,"['che', 'chang', 'hen', 'kong', 'ju']",['qian'],"{""word"": ""\u8f66\u957f\u5f88\u6050\u60e7"", ""pinyin"": ""['che', 'chang', 'hen', 'kong', 'ju']"", ""nearest"": [""hen""], ""minDis"": 3.0}",0
VE05000132,浅,1618277350113T0501VE05000132VE008881618277575236,小小的,,,1,5,0,小小的,"['xiao', 'xiao', 'de']",['qian'],"{""word"": ""\u5c0f\u5c0f\u7684"", ""pinyin"": ""['xiao', 'xiao', 'de']"", ""nearest"": [""xiao""], ""minDis"": 1.8}",0
VE05000132,浅,1618283377735T0503VE05000132VE008881618283637246,池塘很小,,,1,4,0,其实他很喜欢,"['qi', 'shi', 'ta', 'hen', 'xi', 'huan']",['qian'],"{""word"": ""\u5176\u5b9e\u4ed6\u5f88\u559c\u6b22"", ""pinyin"": ""['qi', 'shi', 'ta', 'hen', 'xi', 'huan']"", ""nearest"": [""qi""], ""minDis"": 2.0}",0
VE05000132,浅,1618283790419T0504VE05000132VE008881618283924542,池塘很浅,,,,5,1,池塘很浅,"['chi', 'tang', 'hen', 'qian']",['qian'],"{""word"": ""\u6c60\u5858\u5f88\u6d45"", ""pinyin"": ""['chi', 'tang', 'hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1618296805874T0504VE05000132VE008881618296978502,池塘很浅,,,1,5,1,池塘很浅,"['chi', 'tang', 'hen', 'qian']",['qian'],"{""word"": ""\u6c60\u5858\u5f88\u6d45"", ""pinyin"": ""['chi', 'tang', 'hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1618298013833T0501VE05000132VE008881618298219266,池塘就是小呀,,,1,4,0,池塘就是小鸭,"['chi', 'tang', 'jiu', 'shi', 'xiao', 'ya']",['qian'],"{""word"": ""\u6c60\u5858\u5c31\u662f\u5c0f\u9e2d"", ""pinyin"": ""['chi', 'tang', 'jiu', 'shi', 'xiao', 'ya']"", ""nearest"": [""xiao""], ""minDis"": 1.8}",0
VE05000132,浅,1618298310027T0503VE05000132VE008881618298498079,不深,,,1,4,0,故事,"['gu', 'shi']",['qian'],"{""word"": ""\u6545\u4e8b"", ""pinyin"": ""['gu', 'shi']"", ""nearest"": [""gu""], ""minDis"": 4.0}",0
VE05000132,浅,1618450064906T0504VE05000132VE008881618450194034,/,,,,0,0,,[''],['qian'],{},-1
VE05000132,浅,1618450727708T0503VE05000132VE008881618450917092,池塘很之,,,,2,0,吃糖很吃,"['chi', 'tang', 'hen', 'chi']",['qian'],"{""word"": ""\u5403\u7cd6\u5f88\u5403"", ""pinyin"": ""['chi', 'tang', 'hen', 'chi']"", ""nearest"": [""tang""], ""minDis"": 3.0}",0
VE05000132,浅,1618451101330T0501VE05000132VE008881618451294994,一,,,,1,0,,[''],['qian'],{},-1
VE05000132,浅,1618454164862T0503VE05000132VE008881618454332291,浅,,,1,5,1,钱,['qian'],['qian'],"{""word"": ""\u94b1"", ""pinyin"": ""['qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000132,浅,1618454475187T0501VE05000132VE008881618454657585,不深,,,,5,0,不神,"['bu', 'shen']",['qian'],"{""word"": ""\u4e0d\u795e"", ""pinyin"": ""['bu', 'shen']"", ""nearest"": [""bu""], ""minDis"": 4.0}",0
VE05000132,浅,1618455362593T0504VE05000132VE008881618455462416,池塘很浅,,,,5,1,池塘很浅,"['chi', 'tang', 'hen', 'qian']",['qian'],"{""word"": ""\u6c60\u5858\u5f88\u6d45"", ""pinyin"": ""['chi', 'tang', 'hen', 'qian']"", ""nearest"": [""qian""], ""minDis"": 0.0}",1
VE05000133,蔬菜,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['shu-cai'],{},-1
VE05000133,蔬菜,1340T0503VE05000133VE00021,苏菜,,,1,3,1,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1618275375251T0505VE05000133VE000211618275587334,/,,,1,0,0,同学们再见,"['tong', 'xue', 'men', 'zai', 'jian']",['shu-cai'],"{""word"": ""\u540c\u5b66\u4eec\u518d\u89c1"", ""pinyin"": ""['tong', 'xue', 'men', 'zai', 'jian']"", ""nearest"": [""men"", ""zai""], ""minDis"": 2.4}",0
VE05000133,蔬菜,1618279812882T0403VE05000133VE000211618280085326,都是蔬菜,,,,5,1,都是蔬菜,"['du', 'shi', 'shu', 'cai']",['shu-cai'],"{""word"": ""\u90fd\u662f\u852c\u83dc"", ""pinyin"": ""['du', 'shi', 'shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1618283377735T0503VE05000133VE000211618283597934,蔬菜,,,1,5,1,蔬菜,"['shu', 'cai']",['shu-cai'],"{""word"": ""\u852c\u83dc"", ""pinyin"": ""['shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1618297906963T0402VE05000133VE000211618298182662,黄多啊青椒都是 都是水朵,,,1,3,0,我都要吃胶，都是都是水果,"['wo', 'du', 'yao', 'chi', 'jiao', 'du', 'shi', 'du', 'shi', 'shui', 'guo']",['shu-cai'],"{""word"": ""\u6211\u90fd\u8981\u5403\u80f6\uff0c\u90fd\u662f\u90fd\u662f\u6c34\u679c"", ""pinyin"": ""['wo', 'du', 'yao', 'chi', 'jiao', 'du', 'shi', 'du', 'shi', 'shui', 'guo']"", ""nearest"": [""shi"", ""shui""], ""minDis"": 1.9}",0
VE05000133,蔬菜,1618298310027T0503VE05000133VE000211618298457202,/,,,1,0,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1618299133972T0403VE05000133VE000211618299393361,/,,,1,0,0,比如呢如果他在做什么呢,"['bi', 'ru', 'ni', 'ru', 'guo', 'ta', 'zai', 'zuo', 'shen', 'me', 'ni']",['shu-cai'],"{""word"": ""\u6bd4\u5982\u5462\u5982\u679c\u4ed6\u5728\u505a\u4ec0\u4e48\u5462"", ""pinyin"": ""['bi', 'ru', 'ni', 'ru', 'guo', 'ta', 'zai', 'zuo', 'shen', 'me', 'ni']"", ""nearest"": [""ru"", ""ni""], ""minDis"": 2.0}",0
VE05000133,蔬菜,1618299226861T0403VE05000133VE000211618299459874,营养的,,,1,5,0,营养的,"['ying', 'yang', 'de']",['shu-cai'],"{""word"": ""\u8425\u517b\u7684"", ""pinyin"": ""['ying', 'yang', 'de']"", ""nearest"": [""ying"", ""yang""], ""minDis"": 4.0}",0
VE05000133,蔬菜,1618299730739T0402VE05000133VE000211618300047315,不一样的,,,1,5,0,不一样的,"['bu', 'yi', 'yang', 'de']",['shu-cai'],"{""word"": ""\u4e0d\u4e00\u6837\u7684"", ""pinyin"": ""['bu', 'yi', 'yang', 'de']"", ""nearest"": [""bu"", ""yi""], ""minDis"": 2.0}",0
VE05000133,蔬菜,1618449796526T0403VE05000133VE000211618450074868,/,,,,0,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1618450690039T0402VE05000133VE000211618450885286,/,,,,0,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1618450727708T0503VE05000133VE000211618450873255,/,,,,0,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1618453886603T0505VE05000133VE000211618454093185,都是蔬菜,,,,5,1,都是蔬菜,"['du', 'shi', 'shu', 'cai']",['shu-cai'],"{""word"": ""\u90fd\u662f\u852c\u83dc"", ""pinyin"": ""['du', 'shi', 'shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
VE05000133,蔬菜,1618454164862T0503VE05000133VE000211618454291553,苏菜,,,1,3,1,蔬菜,"['shu', 'cai']",['shu-cai'],"{""word"": ""\u852c\u83dc"", ""pinyin"": ""['shu', 'cai']"", ""nearest"": [""shu"", ""cai""], ""minDis"": 0.0}",1
