图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE03000022,窗户、窗子,1618299730739T0402VE03000022VE000121618299983252,窗户,0,0,1,5,1,挑拨我,"['tiao', 'bo', 'wo']","['chuang-hu', 'chuang-zi']","{""word"": ""\u6311\u62e8\u6211"", ""pinyin"": ""['tiao', 'bo', 'wo']"", ""nearest"": [""tiao"", ""bo""], ""minDis"": 3.6}",0
VE03000022,窗户、窗子,1618448339008T0301VE03000022VE000121618448775783,/,0,0,0,0,0,,[''],"['chuang-hu', 'chuang-zi']",{},-1
VE03000022,窗户、窗子,1618450690039T0402VE03000022VE000121618450825192,/,0,0,0,0,0,,[''],"['chuang-hu', 'chuang-zi']",{},-1
VE03000022,窗户、窗子,1618468821499T0404VE03000022VE000121618468997964,/,0,0,0,0,0,,[''],"['chuang-hu', 'chuang-zi']",{},-1
VE03000022,窗户、窗子,1618468822007T0402VE03000022VE000121618468954624,窗户,0,0,1,5,1,有多少好火,"['you', 'duo', 'shao', 'hao', 'huo']","['chuang-hu', 'chuang-zi']","{""word"": ""\u6709\u591a\u5c11\u597d\u706b"", ""pinyin"": ""['you', 'duo', 'shao', 'hao', 'huo']"", ""nearest"": [""hao"", ""huo""], ""minDis"": 2.5}",0
VE03000022,窗户、窗子,1618469889703T0404VE03000022VE000121618470016907,enhe,1,0,0,1,0,呵呵,"['he', 'he']","['chuang-hu', 'chuang-zi']","{""word"": ""\u5475\u5475"", ""pinyin"": ""['he', 'he']"", ""nearest"": [""he"", ""he""], ""minDis"": 3.1}",0
VE03000022,窗户、窗子,1618470554451T0402VE03000022VE000121618470689777,窗户,0,0,1,5,1,方虎,"['fang', 'hu']","['chuang-hu', 'chuang-zi']","{""word"": ""\u65b9\u864e"", ""pinyin"": ""['fang', 'hu']"", ""nearest"": [""fang"", ""hu""], ""minDis"": 1.4}",0
VE03000022,窗户、窗子,1618471019753T0402VE03000022VE000121618471212153,窗户,0,0,1,5,1,啥苦？,"['sha', 'ku']","['chuang-hu', 'chuang-zi']","{""word"": ""\u5565\u82e6\uff1f"", ""pinyin"": ""['sha', 'ku']"", ""nearest"": [""sha"", ""ku""], ""minDis"": 2.4}",0
VE03000023,飞机,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['fei-ji'],{},-1
VE03000023,飞机,1618273360877T0303VE03000023VE012191618273638420,/,0,0,1,0,0,再说一遍,"['zai', 'shuo', 'yi', 'bian']",['fei-ji'],"{""word"": ""\u518d\u8bf4\u4e00\u904d"", ""pinyin"": ""['zai', 'shuo', 'yi', 'bian']"", ""nearest"": [""shuo"", ""yi""], ""minDis"": 2.5}",0
VE03000023,飞机,1618296589699T0302VE03000023VE012191618296794306,/,0,0,0,0,0,嗯,['en'],['fei-ji'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE03000023,飞机,1618299576070T0302VE03000023VE012191618299769462,飞机,0,0,0,5,1,飞机,"['fei', 'ji']",['fei-ji'],"{""word"": ""\u98de\u673a"", ""pinyin"": ""['fei', 'ji']"", ""nearest"": [""fei"", ""ji""], ""minDis"": 0.0}",1
VE03000023,飞机,1618453654364T0303VE03000023VE012191618453824258,/,0,0,0,0,0,,[''],['fei-ji'],{},-1
VE03000023,飞机,1618458459974T0302VE03000023VE012191618458792396,/,0,0,0,0,0,,[''],['fei-ji'],{},-1
VE03000023,飞机,1618470179737T0303VE03000023VE012191618470292366,飞机,0,0,0,5,1,飞机,"['fei', 'ji']",['fei-ji'],"{""word"": ""\u98de\u673a"", ""pinyin"": ""['fei', 'ji']"", ""nearest"": [""fei"", ""ji""], ""minDis"": 0.0}",1
VE03000024,苦,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['ku'],{},-1
VE03000024,苦,1618273360877T0303VE03000024VE013401618273695545,/,0,0,1,0,0,,[''],['ku'],{},-1
VE03000024,苦,1618297232021T0304VE03000024VE013401618297450651,wushaoli,1,0,1,1,0,不是我的意思,"['bu', 'shi', 'wo', 'de', 'yi', 'si']",['ku'],"{""word"": ""\u4e0d\u662f\u6211\u7684\u610f\u601d"", ""pinyin"": ""['bu', 'shi', 'wo', 'de', 'yi', 'si']"", ""nearest"": [""bu""], ""minDis"": 1.0}",0
VE03000024,苦,1618298551354T0301VE03000024VE013401618298787715,嗯很苦,0,0,1,5,1,啊啊很苦啊,"['a', 'a', 'hen', 'ku', 'a']",['ku'],"{""word"": ""\u554a\u554a\u5f88\u82e6\u554a"", ""pinyin"": ""['a', 'a', 'hen', 'ku', 'a']"", ""nearest"": [""ku""], ""minDis"": 0.0}",1
VE03000024,苦,1618448339008T0301VE03000024VE013401618448829183,/,0,0,0,0,0,,[''],['ku'],{},-1
VE03000024,苦,1618453654364T0303VE03000024VE013401618453857729,/,0,0,0,0,0,,[''],['ku'],{},-1
VE03000024,苦,1618468091613T0304VE03000024VE013401618468293488,/,0,0,0,0,0,,[''],['ku'],{},-1
VE03000024,苦,1618470179737T0303VE03000024VE013401618470329592,/,0,0,1,0,0,,[''],['ku'],{},-1
VE03000025,绿色,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['lv-se'],{},-1
VE03000025,绿色,1618297232021T0304VE03000025VE005051618297522500,yushe,1,0,1,1,0,嗯是,"['en', 'shi']",['lv-se'],"{""word"": ""\u55ef\u662f"", ""pinyin"": ""['en', 'shi']"", ""nearest"": [""en"", ""shi""], ""minDis"": 2.5}",0
VE03000025,绿色,1618468091613T0304VE03000025VE005051618468371364,/,0,0,0,0,0,,[''],['lv-se'],{},-1
VE03000026,茶壶,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['cha-hu'],{},-1
VE03000026,茶壶,1618296589699T0302VE03000026VE002001618296812243,yijianxiahu,1,0,1,1,0,一只小虎,"['yi', 'zhi', 'xiao', 'hu']",['cha-hu'],"{""word"": ""\u4e00\u53ea\u5c0f\u864e"", ""pinyin"": ""['yi', 'zhi', 'xiao', 'hu']"", ""nearest"": [""xiao"", ""hu""], ""minDis"": 2.0}",0
VE03000026,茶壶,1618298551354T0301VE03000026VE002001618298708042,/,0,0,1,0,0,谁知,"['shui', 'zhi']",['cha-hu'],"{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui"", ""zhi""], ""minDis"": 2.5}",0
VE03000026,茶壶,1618299576070T0302VE03000026VE002001618299783806,/,0,0,1,0,0,我们,"['wo', 'men']",['cha-hu'],"{""word"": ""\u6211\u4eec"", ""pinyin"": ""['wo', 'men']"", ""nearest"": [""wo"", ""men""], ""minDis"": 3.1}",0
VE03000026,茶壶,1618448339008T0301VE03000026VE002001618448644550,/,0,0,1,0,0,,[''],['cha-hu'],{},-1
VE03000026,茶壶,1618458459974T0302VE03000026VE002001618458821725,/,0,0,1,0,0,,[''],['cha-hu'],{},-1
VE03000027,热、烫,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['re', 'tang']",{},-1
VE03000027,热、烫,1618278457024T0305VE03000027VE009101618278704459,nanabeiweioju,0,0,0,1,0,,[''],"['re', 'tang']",{},-1
VE03000027,热、烫,1618297232021T0304VE03000027VE009101618297491042,杯泽,0,0,1,3,0,桌,['zhuo'],"['re', 'tang']","{""word"": ""\u684c"", ""pinyin"": ""['zhuo']"", ""nearest"": [""zhuo""], ""minDis"": 4.0}",0
VE03000027,热、烫,1618468091613T0304VE03000027VE009101618468345219,/,0,0,0,0,0,,[''],"['re', 'tang']",{},-1
VE03000028,铅笔,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['qian-bi'],{},-1
VE03000028,铅笔,1618278457024T0305VE03000028VE010441618278718744,笔,0,0,0,5,1,比,['bi'],['qian-bi'],"{""word"": ""\u6bd4"", ""pinyin"": ""['bi']""}",-1
VE03000028,铅笔,1618297232021T0304VE03000028VE010441618297504531,这笔,0,0,0,5,1,,[''],['qian-bi'],{},-1
VE03000028,铅笔,1618468091613T0304VE03000028VE010441618468357137,/,0,0,0,0,0,,[''],['qian-bi'],{},-1
VE03000029,雪、冰雪,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['xue', 'bing-xue']",{},-1
VE03000029,雪、冰雪,1618278457024T0305VE03000029VE013381618278738864,雪,0,0,1,3,1,,[''],"['xue', 'bing-xue']",{},-1
VE03000029,雪、冰雪,1618297232021T0304VE03000029VE013381618297528256,对滴行,0,0,1,1,0,北极熊,"['bei', 'ji', 'xiong']","['xue', 'bing-xue']","{""word"": ""\u5317\u6781\u718a"", ""pinyin"": ""['bei', 'ji', 'xiong']"", ""nearest"": [""ji""], ""minDis"": 2.8}",0
VE03000029,雪、冰雪,1618468091613T0304VE03000029VE013381618468375936,/,0,0,0,0,0,,[''],"['xue', 'bing-xue']",{},-1
VE03000030,串、葡萄,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['chuan', 'pu-tao']",{},-1
VE03000030,串、葡萄,1618297232021T0304VE03000030VE010971618297458942,嗯,0,0,1,4,0,嗯,['en'],"['chuan', 'pu-tao']","{""word"": ""\u55ef"", ""pinyin"": ""['en']"", ""nearest"": [""en""], ""minDis"": 4.0}",0
VE03000030,串、葡萄,1618298551354T0301VE03000030VE010971618298794390,葡萄是深深的,0,0,1,5,1,葡萄是酸酸的,"['pu', 'tao', 'shi', 'suan', 'suan', 'de']","['chuan', 'pu-tao']","{""word"": ""\u8461\u8404\u662f\u9178\u9178\u7684"", ""pinyin"": ""['pu', 'tao', 'shi', 'suan', 'suan', 'de']"", ""nearest"": [""pu"", ""tao""], ""minDis"": 0.0}",1
VE03000030,串、葡萄,1618448339008T0301VE03000030VE010971618448840315,/,0,0,0,0,0,,[''],"['chuan', 'pu-tao']",{},-1
VE03000030,串、葡萄,1618468091613T0304VE03000030VE010971618468303065,/,0,0,0,0,0,,[''],"['chuan', 'pu-tao']",{},-1
VE03000031,推,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['tui'],{},-1
VE03000031,推,1618273360877T0303VE03000031VE012441618273717653,fadingyouyan,1,0,1,1,0,画电影人呢,"['hua', 'dian', 'ying', 'ren', 'ni']",['tui'],"{""word"": ""\u753b\u7535\u5f71\u4eba\u5462"", ""pinyin"": ""['hua', 'dian', 'ying', 'ren', 'ni']"", ""nearest"": [""hua""], ""minDis"": 2.0}",0
VE03000031,推,1618278457024T0305VE03000031VE012441618278757816,剪刀,0,0,1,3,0,一剪刀,"['yi', 'jian', 'dao']",['tui'],"{""word"": ""\u4e00\u526a\u5200"", ""pinyin"": ""['yi', 'jian', 'dao']"", ""nearest"": [""yi""], ""minDis"": 2.0}",0
VE03000031,推,1618453654364T0303VE03000031VE012441618453878744,/,0,0,0,0,0,,[''],['tui'],{},-1
VE03000031,推,1618470179737T0303VE03000031VE012441618470351274,dedaopu,1,0,1,1,0,这包括,"['zhe', 'bao', 'kuo']",['tui'],"{""word"": ""\u8fd9\u5305\u62ec"", ""pinyin"": ""['zhe', 'bao', 'kuo']"", ""nearest"": [""kuo""], ""minDis"": 2.0}",0
VE03000032,尾巴,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['wei-ba'],{},-1
VE03000032,尾巴,1618279183526T0402VE03000032VE012831618279476550,这那个可能是一个球球,0,0,1,4,0,这个啊个啊可能是一个嗯有有,"['zhe', 'ge', 'a', 'ge', 'a', 'ke', 'neng', 'shi', 'yi', 'ge', 'en', 'you', 'you']",['wei-ba'],"{""word"": ""\u8fd9\u4e2a\u554a\u4e2a\u554a\u53ef\u80fd\u662f\u4e00\u4e2a\u55ef\u6709\u6709"", ""pinyin"": ""['zhe', 'ge', 'a', 'ge', 'a', 'ke', 'neng', 'shi', 'yi', 'ge', 'en', 'you', 'you']"", ""nearest"": [""ge"", ""a""], ""minDis"": 1.5}",0
VE03000032,尾巴,1618297906963T0402VE03000032VE012831618298205767,啊,0,0,0,4,0,嗯,['en'],['wei-ba'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE03000032,尾巴,1618298551354T0301VE03000032VE012831618298834289,以球,0,0,1,1,0,一球,"['yi', 'qiu']",['wei-ba'],"{""word"": ""\u4e00\u7403"", ""pinyin"": ""['yi', 'qiu']"", ""nearest"": [""yi"", ""qiu""], ""minDis"": 2.5}",0
VE03000032,尾巴,1618299730739T0402VE03000032VE012831618300067061,尾巴,0,0,0,5,1,尾巴,"['wei', 'ba']",['wei-ba'],"{""word"": ""\u5c3e\u5df4"", ""pinyin"": ""['wei', 'ba']"", ""nearest"": [""wei"", ""ba""], ""minDis"": 0.0}",1
VE03000032,尾巴,1618448339008T0301VE03000032VE012831618448882424,/,0,0,0,0,0,,[''],['wei-ba'],{},-1
VE03000032,尾巴,1618450690039T0402VE03000032VE012831618450903894,/,0,0,0,0,0,,[''],['wei-ba'],{},-1
VE03000032,尾巴,1618468822007T0402VE03000032VE012831618469035472,这是图,0,0,1,3,0,啊这是,"['a', 'zhe', 'shi']",['wei-ba'],"{""word"": ""\u554a\u8fd9\u662f"", ""pinyin"": ""['a', 'zhe', 'shi']"", ""nearest"": [""a"", ""zhe""], ""minDis"": 3.1}",0
VE03000032,尾巴,1618470554451T0402VE03000032VE012831618470784847,额嗯这什么,0,1,1,5,0,嗯这什么,"['en', 'zhe', 'shen', 'me']",['wei-ba'],"{""word"": ""\u55ef\u8fd9\u4ec0\u4e48"", ""pinyin"": ""['en', 'zhe', 'shen', 'me']"", ""nearest"": [""en"", ""zhe""], ""minDis"": 2.6}",0
VE03000032,尾巴,1618471019753T0402VE03000032VE012831618471344334,毛毛我身上有毛毛,0,1,1,5,0,这是我身上有毛毛,"['zhe', 'shi', 'wo', 'shen', 'shang', 'you', 'mao', 'mao']",['wei-ba'],"{""word"": ""\u8fd9\u662f\u6211\u8eab\u4e0a\u6709\u6bdb\u6bdb"", ""pinyin"": ""['zhe', 'shi', 'wo', 'shen', 'shang', 'you', 'mao', 'mao']"", ""nearest"": [""you"", ""mao""], ""minDis"": 2.5}",0
VE03000033,下雪、雪,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['xia-xue', 'xue']",{},-1
VE03000033,下雪、雪,1618276120033T0402VE03000033VE009011618276376684,下雪了,0,0,0,5,1,下雪了,"['xia', 'xue', 'le']","['xia-xue', 'xue']","{""word"": ""\u4e0b\u96ea\u4e86"", ""pinyin"": ""['xia', 'xue', 'le']"", ""nearest"": [""xia"", ""xue""], ""minDis"": 0.0}",1
VE03000033,下雪、雪,1618279183526T0402VE03000033VE009011618279361875,这是这有个白雪,0,0,0,3,1,,[''],"['xia-xue', 'xue']",{},-1
VE03000033,下雪、雪,1618295835309T0404VE03000033VE009011618295981137,啊,0,0,0,1,0,啊,['a'],"['xia-xue', 'xue']","{""word"": ""\u554a"", ""pinyin"": ""['a']""}",-1
VE03000033,下雪、雪,1618297906963T0402VE03000033VE009011618298115363,yada,1,0,0,1,0,谢谢大家,"['xie', 'xie', 'da', 'jia']","['xia-xue', 'xue']","{""word"": ""\u8c22\u8c22\u5927\u5bb6"", ""pinyin"": ""['xie', 'xie', 'da', 'jia']"", ""nearest"": [""xie"", ""xie""], ""minDis"": 1.0}",0
VE03000033,下雪、雪,1618298551354T0301VE03000033VE009011618298740303,雪,0,0,1,5,1,是啊,"['shi', 'a']","['xia-xue', 'xue']","{""word"": ""\u662f\u554a"", ""pinyin"": ""['shi', 'a']"", ""nearest"": [""shi"", ""a""], ""minDis"": 3.0}",0
VE03000033,下雪、雪,1618299730739T0402VE03000033VE009011618299969738,雪,0,0,0,5,1,元,['yuan'],"['xia-xue', 'xue']","{""word"": ""\u5143"", ""pinyin"": ""['yuan']""}",-1
VE03000033,下雪、雪,1618448339008T0301VE03000033VE009011618448756432,/,0,0,0,0,0,,[''],"['xia-xue', 'xue']",{},-1
VE03000033,下雪、雪,1618450690039T0402VE03000033VE009011618450817733,/,0,0,0,0,0,,[''],"['xia-xue', 'xue']",{},-1
VE03000033,下雪、雪,1618468821499T0404VE03000033VE009011618468990307,/,0,0,0,0,0,,[''],"['xia-xue', 'xue']",{},-1
VE03000033,下雪、雪,1618468822007T0402VE03000033VE009011618468944349,雪,0,0,1,4,1,,[''],"['xia-xue', 'xue']",{},-1
VE03000033,下雪、雪,1618469889703T0404VE03000033VE009011618470006485,下雪了,0,0,1,4,1,非常好，谢谢了,"['fei', 'chang', 'hao', 'xie', 'xie', 'le']","['xia-xue', 'xue']","{""word"": ""\u975e\u5e38\u597d\uff0c\u8c22\u8c22\u4e86"", ""pinyin"": ""['fei', 'chang', 'hao', 'xie', 'xie', 'le']"", ""nearest"": [""xie"", ""xie""], ""minDis"": 1.0}",0
VE03000033,下雪、雪,1618470554451T0402VE03000033VE009011618470678009,这是下雪了,0,0,1,4,1,就下雪了,"['jiu', 'xia', 'xue', 'le']","['xia-xue', 'xue']","{""word"": ""\u5c31\u4e0b\u96ea\u4e86"", ""pinyin"": ""['jiu', 'xia', 'xue', 'le']"", ""nearest"": [""xia"", ""xue""], ""minDis"": 0.0}",1
VE03000033,下雪、雪,1618471019753T0402VE03000033VE009011618471199345,北极四季北极,0,0,1,5,0,北极，北极,"['bei', 'ji', 'bei', 'ji']","['xia-xue', 'xue']","{""word"": ""\u5317\u6781\uff0c\u5317\u6781"", ""pinyin"": ""['bei', 'ji', 'bei', 'ji']"", ""nearest"": [""ji"", ""bei""], ""minDis"": 2.4}",0
VE03000034,裙子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['qun-zi'],{},-1
VE03000034,裙子,1618297232021T0304VE03000034VE011131618297472260,裙子,0,0,1,4,1,这个工资,"['zhe', 'ge', 'gong', 'zi']",['qun-zi'],"{""word"": ""\u8fd9\u4e2a\u5de5\u8d44"", ""pinyin"": ""['zhe', 'ge', 'gong', 'zi']"", ""nearest"": [""gong"", ""zi""], ""minDis"": 1.5}",0
VE03000034,裙子,1618298551354T0301VE03000034VE011131618298809572,一涛裙子,0,0,1,4,1,你偷橘子,"['ni', 'tou', 'ju', 'zi']",['qun-zi'],"{""word"": ""\u4f60\u5077\u6a58\u5b50"", ""pinyin"": ""['ni', 'tou', 'ju', 'zi']"", ""nearest"": [""ju"", ""zi""], ""minDis"": 0.95}",0
VE03000034,裙子,1618448339008T0301VE03000034VE011131618448858357,/,0,0,0,0,0,,[''],['qun-zi'],{},-1
VE03000035,轮胎,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['lun-tai'],{},-1
VE03000035,轮胎,1618273360877T0303VE03000035VE006341618273722845,胎,0,0,0,3,0,他,['ta'],['lun-tai'],"{""word"": ""\u4ed6"", ""pinyin"": ""['ta']""}",-1
VE03000035,轮胎,1618470179737T0303VE03000035VE006341618470357726,yizi,1,0,1,1,0,你这,"['ni', 'zhe']",['lun-tai'],"{""word"": ""\u4f60\u8fd9"", ""pinyin"": ""['ni', 'zhe']"", ""nearest"": [""ni"", ""zhe""], ""minDis"": 3.15}",0
VE03000036,餐厅、餐馆,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['can-ting', 'can-guan']",{},-1
VE03000036,餐厅、餐馆,1618273360877T0303VE03000036VE006981618273619120,ei,1,0,1,1,0,没有,"['mei', 'you']","['can-ting', 'can-guan']","{""word"": ""\u6ca1\u6709"", ""pinyin"": ""['mei', 'you']"", ""nearest"": [""mei"", ""you""], ""minDis"": 3.5}",0
VE03000036,餐厅、餐馆,1618278457024T0305VE03000036VE006981618278777705,/,0,0,1,0,0,谁知,"['shui', 'zhi']","['can-ting', 'can-guan']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui"", ""zhi""], ""minDis"": 3.8}",0
VE03000036,餐厅、餐馆,1618453654364T0303VE03000036VE006981618453806779,/,0,0,0,0,0,,[''],"['can-ting', 'can-guan']",{},-1
VE03000036,餐厅、餐馆,1618470179737T0303VE03000036VE006981618470275362,吃饭的地方,0,0,1,5,0,吃饭的地方,"['chi', 'fan', 'de', 'di', 'fang']","['can-ting', 'can-guan']","{""word"": ""\u5403\u996d\u7684\u5730\u65b9"", ""pinyin"": ""['chi', 'fan', 'de', 'di', 'fang']"", ""nearest"": [""chi"", ""fan""], ""minDis"": 2.3}",0
VE03000037,摘、采摘,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['zhai', 'cai-zhai']",{},-1
VE03000037,摘、采摘,1618296589699T0302VE03000037VE007641618296818133,豆水果,0,0,1,2,0,豆腐果,"['dou', 'fu', 'guo']","['zhai', 'cai-zhai']","{""word"": ""\u8c46\u8150\u679c"", ""pinyin"": ""['dou', 'fu', 'guo']"", ""nearest"": [""dou"", ""fu""], ""minDis"": 3.5}",0
VE03000037,摘、采摘,1618298551354T0301VE03000037VE007641618298713051,他在拿苹果的,0,0,1,4,0,但是他他对他再拿苹果的还,"['dan', 'shi', 'ta', 'ta', 'dui', 'ta', 'zai', 'na', 'ping', 'guo', 'de', 'huan']","['zhai', 'cai-zhai']","{""word"": ""\u4f46\u662f\u4ed6\u4ed6\u5bf9\u4ed6\u518d\u62ff\u82f9\u679c\u7684\u8fd8"", ""pinyin"": ""['dan', 'shi', 'ta', 'ta', 'dui', 'ta', 'zai', 'na', 'ping', 'guo', 'de', 'huan']"", ""nearest"": [""zai""], ""minDis"": 0.5}",0
VE03000037,摘、采摘,1618299576070T0302VE03000037VE007641618299790677,剥苹果,0,0,1,2,0,大家不不我听不？,"['da', 'jia', 'bu', 'bu', 'wo', 'ting', 'bu']","['zhai', 'cai-zhai']","{""word"": ""\u5927\u5bb6\u4e0d\u4e0d\u6211\u542c\u4e0d\uff1f"", ""pinyin"": ""['da', 'jia', 'bu', 'bu', 'wo', 'ting', 'bu']"", ""nearest"": [""da""], ""minDis"": 3.0}",0
VE03000037,摘、采摘,1618447973704T0301VE03000037VE007641618448193828,/,0,0,0,0,0,,[''],"['zhai', 'cai-zhai']",{},-1
VE03000037,摘、采摘,1618448339008T0301VE03000037VE007641618448675427,/,0,0,0,0,0,,[''],"['zhai', 'cai-zhai']",{},-1
VE03000038,瘦、苗条,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['shou', 'miao-tiao']",{},-1
VE03000038,瘦、苗条,1618273360877T0303VE03000038VE008821618273705494,/,0,0,1,0,0,唉,['ai'],"['shou', 'miao-tiao']","{""word"": ""\u5509"", ""pinyin"": ""['ai']"", ""nearest"": [""ai""], ""minDis"": 4.0}",0
VE03000038,瘦、苗条,1618278457024T0305VE03000038VE008821618278744858,那那个人读棒,0,0,1,1,0,那那个人毒棒,"['na', 'na', 'ge', 'ren', 'du', 'bang']","['shou', 'miao-tiao']","{""word"": ""\u90a3\u90a3\u4e2a\u4eba\u6bd2\u68d2"", ""pinyin"": ""['na', 'na', 'ge', 'ren', 'du', 'bang']"", ""nearest"": [""du""], ""minDis"": 3.0}",0
VE03000038,瘦、苗条,1618453654364T0303VE03000038VE008821618453864722,/,0,0,0,0,0,,[''],"['shou', 'miao-tiao']",{},-1
VE03000038,瘦、苗条,1618470179737T0303VE03000038VE008821618470338686,/,0,0,0,0,0,,[''],"['shou', 'miao-tiao']",{},-1
VE03000039,搀扶、扶,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['chan-fu', 'fu']",{},-1
