图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE03000017,道路、公路、马路,1608T0503VE03000017VE00864,马路,0,1,1,5,1,马路,"['ma', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u9a6c\u8def"", ""pinyin"": ""['ma', 'lu']"", ""nearest"": [""ma"", ""lu""], ""minDis"": 0.0}",1
VE03000017,道路、公路、马路,1635T0503VE03000017VE00864,马路,0,0,1,5,1,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1637T0503VE03000017VE00864,,,,,,,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1648T0603VE03000017VE00864,勾一个路,0,1,1,3,1,投一个路,"['tou', 'yi', 'ge', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u6295\u4e00\u4e2a\u8def"", ""pinyin"": ""['tou', 'yi', 'ge', 'lu']"", ""nearest"": [""ge"", ""lu""], ""minDis"": 1.1}",0
VE03000017,道路、公路、马路,1656T0403VE03000017VE00864,,,,,,,坚持多少大车,"['jian', 'chi', 'duo', 'shao', 'da', 'che']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u575a\u6301\u591a\u5c11\u5927\u8f66"", ""pinyin"": ""['jian', 'chi', 'duo', 'shao', 'da', 'che']"", ""nearest"": [""shao"", ""da""], ""minDis"": 2.1}",0
VE03000017,道路、公路、马路,1690T0603VE03000017VE00864,马路,0,0,1,5,1,马路,"['ma', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u9a6c\u8def"", ""pinyin"": ""['ma', 'lu']"", ""nearest"": [""ma"", ""lu""], ""minDis"": 0.0}",1
VE03000017,道路、公路、马路,1703T0503VE03000017VE00864,,,,,,,铁头,"['tie', 'tou']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u94c1\u5934"", ""pinyin"": ""['tie', 'tou']"", ""nearest"": [""tie"", ""tou""], ""minDis"": 2.45}",0
VE03000017,道路、公路、马路,1619139604818T0403VE03000017VE008641619139782956,树林这个撕,0,0,1,4,0,树林这个是,"['shu', 'lin', 'zhe', 'ge', 'shi']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u6811\u6797\u8fd9\u4e2a\u662f"", ""pinyin"": ""['shu', 'lin', 'zhe', 'ge', 'shi']"", ""nearest"": [""shu"", ""lin""], ""minDis"": 2.6}",0
VE03000017,道路、公路、马路,1619139815024T0403VE03000017VE008641619140084204,,,,,,,好不来,"['hao', 'bu', 'lai']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u597d\u4e0d\u6765"", ""pinyin"": ""['hao', 'bu', 'lai']"", ""nearest"": [""hao"", ""bu""], ""minDis"": 1.0}",0
VE03000017,道路、公路、马路,1619141495940T0603VE03000017VE008641619141659457,,,,,,,嗯这是一条什么？这个就是能说出来这是什么，看这是什么？嗯对对啊,"['en', 'zhe', 'shi', 'yi', 'tiao', 'shen', 'me', 'zhe', 'ge', 'jiu', 'shi', 'neng', 'shuo', 'chu', 'lai', 'zhe', 'shi', 'shen', 'me', 'kan', 'zhe', 'shi', 'shen', 'me', 'en', 'dui', 'dui', 'a']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u55ef\u8fd9\u662f\u4e00\u6761\u4ec0\u4e48\uff1f\u8fd9\u4e2a\u5c31\u662f\u80fd\u8bf4\u51fa\u6765\u8fd9\u662f\u4ec0\u4e48\uff0c\u770b\u8fd9\u662f\u4ec0\u4e48\uff1f\u55ef\u5bf9\u5bf9\u554a"", ""pinyin"": ""['en', 'zhe', 'shi', 'yi', 'tiao', 'shen', 'me', 'zhe', 'ge', 'jiu', 'shi', 'neng', 'shuo', 'chu', 'lai', 'zhe', 'shi', 'shen', 'me', 'kan', 'zhe', 'shi', 'shen', 'me', 'en', 'dui', 'dui', 'a']"", ""nearest"": [""dui"", ""dui""], ""minDis"": 2.0}",0
VE03000017,道路、公路、马路,1619142316969T0303VE03000017VE008641619142468110,轨道,0,0,1,4,0,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1619142537825T0403VE03000017VE008641619142708743,,,,,,,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1619142962567T0303VE03000017VE008641619143145744,马路,0,0,1,5,1,马路,"['ma', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u9a6c\u8def"", ""pinyin"": ""['ma', 'lu']"", ""nearest"": [""ma"", ""lu""], ""minDis"": 0.0}",1
VE03000017,道路、公路、马路,1619143370389T0303VE03000017VE008641619143642943,马路大树,0,1,1,5,1,大树大树,"['da', 'shu', 'da', 'shu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u5927\u6811\u5927\u6811"", ""pinyin"": ""['da', 'shu', 'da', 'shu']"", ""nearest"": [""da"", ""shu""], ""minDis"": 1.5}",0
VE03000017,道路、公路、马路,1619143827338T0503VE03000017VE008641619144053178,马路,0,0,1,5,1,马路,"['ma', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u9a6c\u8def"", ""pinyin"": ""['ma', 'lu']"", ""nearest"": [""ma"", ""lu""], ""minDis"": 0.0}",1
VE03000017,道路、公路、马路,1619143861114T0503VE03000017VE008641619144034905,,,,,,,嗯,['en'],"['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE03000017,道路、公路、马路,1619145844860T0403VE03000017VE008641619146009496,路,0,0,1,4,1,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1619145854781T0303VE03000017VE008641619146132087,马路,0,0,0,5,1,马步,"['ma', 'bu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u9a6c\u6b65"", ""pinyin"": ""['ma', 'bu']"", ""nearest"": [""ma"", ""bu""], ""minDis"": 0.5}",0
VE03000017,道路、公路、马路,1619146370165T0403VE03000017VE008641619146515474,森林,0,0,1,5,0,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1619146985861T0603VE03000017VE008641619147123160,这是大树林的路,0,0,0,5,1,这是大树林的路,"['zhe', 'shi', 'da', 'shu', 'lin', 'de', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u8fd9\u662f\u5927\u6811\u6797\u7684\u8def"", ""pinyin"": ""['zhe', 'shi', 'da', 'shu', 'lin', 'de', 'lu']"", ""nearest"": [""de"", ""lu""], ""minDis"": 1.0}",0
VE03000017,道路、公路、马路,1619151162643T0603VE03000017VE008641619151364102,路,0,1,1,4,1,山东路,"['shan', 'dong', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u5c71\u4e1c\u8def"", ""pinyin"": ""['shan', 'dong', 'lu']"", ""nearest"": [""dong"", ""lu""], ""minDis"": 0.5}",0
VE03000017,道路、公路、马路,1619151561817T0603VE03000017VE008641619151704739,,,,,,,问这个,"['wen', 'zhe', 'ge']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u95ee\u8fd9\u4e2a"", ""pinyin"": ""['wen', 'zhe', 'ge']"", ""nearest"": [""zhe"", ""ge""], ""minDis"": 2.7}",0
VE03000017,道路、公路、马路,1619151774789T0503VE03000017VE008641619151904546,/,,,,,,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1619151818581T0603VE03000017VE008641619151957188,这是怒和木头,0,0,1,3,1,这是木和木头,"['zhe', 'shi', 'mu', 'he', 'mu', 'tou']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u8fd9\u662f\u6728\u548c\u6728\u5934"", ""pinyin"": ""['zhe', 'shi', 'mu', 'he', 'mu', 'tou']"", ""nearest"": [""he"", ""mu""], ""minDis"": 1.6}",0
VE03000017,道路、公路、马路,1619151922067T0503VE03000017VE008641619152060889,,,,,,,我,['wo'],"['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u6211"", ""pinyin"": ""['wo']""}",-1
VE03000017,道路、公路、马路,1619152468113T0403VE03000017VE008641619152796378,这路,0,0,0,3,1,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1619158434621T0503VE03000017VE008641619158777384,树林,0,0,0,5,0,臭脸,"['chou', 'lian']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u81ed\u8138"", ""pinyin"": ""['chou', 'lian']"", ""nearest"": [""chou"", ""lian""], ""minDis"": 3.5}",0
VE03000017,道路、公路、马路,1619158454553T0303VE03000017VE008641619158821677,,,,,,,太慢了,"['tai', 'man', 'le']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u592a\u6162\u4e86"", ""pinyin"": ""['tai', 'man', 'le']"", ""nearest"": [""man"", ""le""], ""minDis"": 1.1}",0
VE03000017,道路、公路、马路,1619159108358T0403VE03000017VE008641619159325882,路,0,1,1,5,1,,[''],"['dao-lu', 'gong-lu', 'ma-lu']",{},-1
VE03000017,道路、公路、马路,1619160121792T0403VE03000017VE008641619160304547,马路,0,0,1,5,1,马路,"['ma', 'lu']","['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u9a6c\u8def"", ""pinyin"": ""['ma', 'lu']"", ""nearest"": [""ma"", ""lu""], ""minDis"": 0.0}",1
VE03000017,道路、公路、马路,1619160775255T0303VE03000017VE008641619160986030,,,,,,,我,['wo'],"['dao-lu', 'gong-lu', 'ma-lu']","{""word"": ""\u6211"", ""pinyin"": ""['wo']""}",-1
VE03000018,蹦床、跳床,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['beng-chuang', 'tiao-chuang']",{},-1
VE03000018,蹦床、跳床,1609T0604VE03000018VE00614,蹦床,0,0,0,5,1,蹦床不,"['beng', 'chuang', 'bu']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8e66\u5e8a\u4e0d"", ""pinyin"": ""['beng', 'chuang', 'bu']"", ""nearest"": [""beng"", ""chuang""], ""minDis"": 0.0}",1
VE03000018,蹦床、跳床,1636T0504VE03000018VE00614,,,,,,,帮忙查,"['bang', 'mang', 'cha']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u5e2e\u5fd9\u67e5"", ""pinyin"": ""['bang', 'mang', 'cha']"", ""nearest"": [""bang"", ""mang""], ""minDis"": 1.9}",0
VE03000018,蹦床、跳床,1645T0504VE03000018VE00614,,,,,,,台校所,"['tai', 'xiao', 'suo']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u53f0\u6821\u6240"", ""pinyin"": ""['tai', 'xiao', 'suo']"", ""nearest"": [""xiao"", ""suo""], ""minDis"": 2.8}",0
VE03000018,蹦床、跳床,1655T0404VE03000018VE00614,这个是跳床,0,1,1,3,1,这个是跳床,"['zhe', 'ge', 'shi', 'tiao', 'chuang']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8fd9\u4e2a\u662f\u8df3\u5e8a"", ""pinyin"": ""['zhe', 'ge', 'shi', 'tiao', 'chuang']"", ""nearest"": [""tiao"", ""chuang""], ""minDis"": 0.0}",1
VE03000018,蹦床、跳床,1697T0504VE03000018VE00614,跳的,0,0,1,4,0,跳的,"['tiao', 'de']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8df3\u7684"", ""pinyin"": ""['tiao', 'de']"", ""nearest"": [""tiao"", ""de""], ""minDis"": 3.0}",0
VE03000018,蹦床、跳床,1619139303876T0404VE03000018VE006141619139648150,跳跳床,0,0,1,4,1,跳跳团,"['tiao', 'tiao', 'tuan']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8df3\u8df3\u56e2"", ""pinyin"": ""['tiao', 'tiao', 'tuan']"", ""nearest"": [""tiao"", ""tuan""], ""minDis"": 1.5}",0
VE03000018,蹦床、跳床,1619140450795T0404VE03000018VE006141619140703741,,,,,,,嗯,['en'],"['beng-chuang', 'tiao-chuang']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE03000018,蹦床、跳床,1619140774883T0604VE03000018VE006141619140904460,蹦床,0,1,1,4,1,这是个什么？啊,"['zhe', 'shi', 'ge', 'shen', 'me', 'a']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8fd9\u662f\u4e2a\u4ec0\u4e48\uff1f\u554a"", ""pinyin"": ""['zhe', 'shi', 'ge', 'shen', 'me', 'a']"", ""nearest"": [""ge"", ""shen""], ""minDis"": 3.4}",0
VE03000018,蹦床、跳床,1619141078429T0504VE03000018VE006141619141193399,蹦床,0,0,0,5,1,蹦床,"['beng', 'chuang']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8e66\u5e8a"", ""pinyin"": ""['beng', 'chuang']"", ""nearest"": [""beng"", ""chuang""], ""minDis"": 0.0}",1
VE03000018,蹦床、跳床,1619141639151T0404VE03000018VE006141619141789952,,,,,,,最坏的东西,"['zui', 'huai', 'de', 'dong', 'xi']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u6700\u574f\u7684\u4e1c\u897f"", ""pinyin"": ""['zui', 'huai', 'de', 'dong', 'xi']"", ""nearest"": [""zui"", ""huai""], ""minDis"": 3.5}",0
VE03000018,蹦床、跳床,1619141790389T0304VE03000018VE006141619141905967,这是一个桌子,0,1,1,5,0,这是一个桌子,"['zhe', 'shi', 'yi', 'ge', 'zhuo', 'zi']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8fd9\u662f\u4e00\u4e2a\u684c\u5b50"", ""pinyin"": ""['zhe', 'shi', 'yi', 'ge', 'zhuo', 'zi']"", ""nearest"": [""ge"", ""zhuo""], ""minDis"": 3.4}",0
VE03000018,蹦床、跳床,1619141817365T0304VE03000018VE006141619141996429,/,,,,,,,[''],"['beng-chuang', 'tiao-chuang']",{},-1
VE03000018,蹦床、跳床,1619143073964T0504VE03000018VE006141619143297271,跳跳床,0,1,1,4,1,跳跳床,"['tiao', 'tiao', 'chuang']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8df3\u8df3\u5e8a"", ""pinyin"": ""['tiao', 'tiao', 'chuang']"", ""nearest"": [""tiao"", ""chuang""], ""minDis"": 0.0}",1
VE03000018,蹦床、跳床,1619143494553T0404VE03000018VE006141619143666109,,,,,,,这是什么是什么？,"['zhe', 'shi', 'shen', 'me', 'shi', 'shen', 'me']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8fd9\u662f\u4ec0\u4e48\u662f\u4ec0\u4e48\uff1f"", ""pinyin"": ""['zhe', 'shi', 'shen', 'me', 'shi', 'shen', 'me']"", ""nearest"": [""me"", ""shi""], ""minDis"": 3.9}",0
VE03000018,蹦床、跳床,1619144024313T0304VE03000018VE006141619144296150,,,,,,,哇哇,"['wa', 'wa']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u54c7\u54c7"", ""pinyin"": ""['wa', 'wa']"", ""nearest"": [""wa"", ""wa""], ""minDis"": 4.0}",0
VE03000018,蹦床、跳床,1619144248468T0404VE03000018VE006141619144407037,蹦床,0,0,1,5,1,报仇,"['bao', 'chou']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u62a5\u4ec7"", ""pinyin"": ""['bao', 'chou']"", ""nearest"": [""bao"", ""chou""], ""minDis"": 3.0}",0
VE03000018,蹦床、跳床,1619144432917T0604VE03000018VE006141619144649900,蹦床,0,0,1,5,1,蹦床,"['beng', 'chuang']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8e66\u5e8a"", ""pinyin"": ""['beng', 'chuang']"", ""nearest"": [""beng"", ""chuang""], ""minDis"": 0.0}",1
VE03000018,蹦床、跳床,1619146069733T0504VE03000018VE006141619146206196,蹦蹦床,0,1,1,4,1,泵船,"['beng', 'chuan']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u6cf5\u8239"", ""pinyin"": ""['beng', 'chuan']"", ""nearest"": [""beng"", ""chuan""], ""minDis"": 0.5}",0
VE03000018,蹦床、跳床,1619146546065T0604VE03000018VE006141619146694159,一个气地床,0,0,1,3,0,第一个贴贴床,"['di', 'yi', 'ge', 'tie', 'tie', 'chuang']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u7b2c\u4e00\u4e2a\u8d34\u8d34\u5e8a"", ""pinyin"": ""['di', 'yi', 'ge', 'tie', 'tie', 'chuang']"", ""nearest"": [""tie"", ""chuang""], ""minDis"": 1.0}",0
VE03000018,蹦床、跳床,1619146580306T0604VE03000018VE006141619146696774,蹦蹦床,0,0,1,5,1,蹦蹦床,"['beng', 'beng', 'chuang']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8e66\u8e66\u5e8a"", ""pinyin"": ""['beng', 'beng', 'chuang']"", ""nearest"": [""beng"", ""chuang""], ""minDis"": 0.0}",1
VE03000018,蹦床、跳床,1619146620903T0304VE03000018VE006141619146793688,烤架,0,1,1,3,0,考驾,"['kao', 'jia']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8003\u9a7e"", ""pinyin"": ""['kao', 'jia']"", ""nearest"": [""kao"", ""jia""], ""minDis"": 3.5}",0
VE03000018,蹦床、跳床,1619146972584T0404VE03000018VE006141619147123461,,,,,,,谁知,"['shui', 'zhi']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui"", ""zhi""], ""minDis"": 4.9}",0
VE03000018,蹦床、跳床,1619151445887T0504VE03000018VE006141619151589509,蹦蹦床,0,0,0,5,1,蹦蹦床,"['beng', 'beng', 'chuang']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8e66\u8e66\u5e8a"", ""pinyin"": ""['beng', 'beng', 'chuang']"", ""nearest"": [""beng"", ""chuang""], ""minDis"": 0.0}",1
VE03000018,蹦床、跳床,1619158576930T0404VE03000018VE006141619158659279,,,,,,,谢谢嗯这是什么呀这是什么这是什么这是,"['xie', 'xie', 'en', 'zhe', 'shi', 'shen', 'me', 'ya', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi']","['beng-chuang', 'tiao-chuang']","{""word"": ""\u8c22\u8c22\u55ef\u8fd9\u662f\u4ec0\u4e48\u5440\u8fd9\u662f\u4ec0\u4e48\u8fd9\u662f\u4ec0\u4e48\u8fd9\u662f"", ""pinyin"": ""['xie', 'xie', 'en', 'zhe', 'shi', 'shen', 'me', 'ya', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi']"", ""nearest"": [""en"", ""zhe""], ""minDis"": 3.15}",0
VE03000018,蹦床、跳床,1619158627649T0404VE03000018VE006141619158853581,,,,,,,啊,['a'],"['beng-chuang', 'tiao-chuang']","{""word"": ""\u554a"", ""pinyin"": ""['a']""}",-1
VE03000020,跳舞,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['tiao-wu'],{},-1
VE03000020,跳舞,1658T0305VE03000020VE01286,跳舞,0,0,1,5,1,,[''],['tiao-wu'],{},-1
VE03000020,跳舞,1619139674735T0305VE03000020VE012861619139985659,跳舞,0,1,1,4,1,嗯那天我,"['en', 'na', 'tian', 'wo']",['tiao-wu'],"{""word"": ""\u55ef\u90a3\u5929\u6211"", ""pinyin"": ""['en', 'na', 'tian', 'wo']"", ""nearest"": [""tian"", ""wo""], ""minDis"": 1.1}",0
VE03000020,跳舞,1619139998071T0405VE03000020VE012861619140146905,跳舞,0,0,1,3,1,下午,"['xia', 'wu']",['tiao-wu'],"{""word"": ""\u4e0b\u5348"", ""pinyin"": ""['xia', 'wu']"", ""nearest"": [""xia"", ""wu""], ""minDis"": 1.0}",0
VE03000020,跳舞,1619141757575T0405VE03000020VE012861619141933171,跳舞,0,1,1,5,1,跳舞,"['tiao', 'wu']",['tiao-wu'],"{""word"": ""\u8df3\u821e"", ""pinyin"": ""['tiao', 'wu']"", ""nearest"": [""tiao"", ""wu""], ""minDis"": 0.0}",1
VE03000020,跳舞,1619142411224T0305VE03000020VE012861619142595356,,,,,,,他就这个这开始,"['ta', 'jiu', 'zhe', 'ge', 'zhe', 'kai', 'shi']",['tiao-wu'],"{""word"": ""\u4ed6\u5c31\u8fd9\u4e2a\u8fd9\u5f00\u59cb"", ""pinyin"": ""['ta', 'jiu', 'zhe', 'ge', 'zhe', 'kai', 'shi']"", ""nearest"": [""ta"", ""jiu""], ""minDis"": 2.0}",0
VE03000020,跳舞,1619144180422T0305VE03000020VE012861619144387220,,,,,,,就,['jiu'],['tiao-wu'],"{""word"": ""\u5c31"", ""pinyin"": ""['jiu']""}",-1
VE03000020,跳舞,1619144815875T0305VE03000020VE012861619145009925,在跳舞,0,1,1,4,1,在跳舞,"['zai', 'tiao', 'wu']",['tiao-wu'],"{""word"": ""\u5728\u8df3\u821e"", ""pinyin"": ""['zai', 'tiao', 'wu']"", ""nearest"": [""tiao"", ""wu""], ""minDis"": 0.0}",1
VE03000020,跳舞,1619145327067T0405VE03000020VE012861619145534413,跳舞,0,0,1,4,1,,[''],['tiao-wu'],{},-1
VE03000020,跳舞,1619145438274T0305VE03000020VE012861619145571388,在做舞蹈,0,1,1,5,1,嗯这是舞蹈,"['en', 'zhe', 'shi', 'wu', 'dao']",['tiao-wu'],"{""word"": ""\u55ef\u8fd9\u662f\u821e\u8e48"", ""pinyin"": ""['en', 'zhe', 'shi', 'wu', 'dao']"", ""nearest"": [""shi"", ""wu""], ""minDis"": 2.0}",0
VE03000020,跳舞,1619147428694T0405VE03000020VE012861619147637204,,,,,,,他在穿衣服跳舞,"['ta', 'zai', 'chuan', 'yi', 'fu', 'tiao', 'wu']",['tiao-wu'],"{""word"": ""\u4ed6\u5728\u7a7f\u8863\u670d\u8df3\u821e"", ""pinyin"": ""['ta', 'zai', 'chuan', 'yi', 'fu', 'tiao', 'wu']"", ""nearest"": [""tiao"", ""wu""], ""minDis"": 0.0}",1
VE03000020,跳舞,1619147712122T0405VE03000020VE012861619147884071,,,,,,,移动,"['yi', 'dong']",['tiao-wu'],"{""word"": ""\u79fb\u52a8"", ""pinyin"": ""['yi', 'dong']"", ""nearest"": [""yi"", ""dong""], ""minDis"": 3.5}",0
VE03000020,跳舞,1619158045068T0405VE03000020VE012861619158161178,舞蹈,0,1,1,5,1,舞蹈,"['wu', 'dao']",['tiao-wu'],"{""word"": ""\u821e\u8e48"", ""pinyin"": ""['wu', 'dao']"", ""nearest"": [""wu"", ""dao""], ""minDis"": 3.5}",0
VE03000020,跳舞,1619158220729T0405VE03000020VE012861619158400598,跳舞,0,0,1,4,1,,[''],['tiao-wu'],{},-1
VE03000020,跳舞,1619158486998T0405VE03000020VE012861619158658104,跳舞,0,0,0,4,1,敲我,"['qiao', 'wo']",['tiao-wu'],"{""word"": ""\u6572\u6211"", ""pinyin"": ""['qiao', 'wo']"", ""nearest"": [""qiao"", ""wo""], ""minDis"": 1.1}",0
VE03000020,跳舞,1619158604943T0405VE03000020VE012861619158795997,,,,,,,五,['wu'],['tiao-wu'],"{""word"": ""\u4e94"", ""pinyin"": ""['wu']""}",-1
VE03000020,跳舞,1619159528269T0305VE03000020VE012861619159761365,,,,,,,这这里有多少？,"['zhe', 'zhe', 'li', 'you', 'duo', 'shao']",['tiao-wu'],"{""word"": ""\u8fd9\u8fd9\u91cc\u6709\u591a\u5c11\uff1f"", ""pinyin"": ""['zhe', 'zhe', 'li', 'you', 'duo', 'shao']"", ""nearest"": [""li"", ""you""], ""minDis"": 2.5}",0
VE03000020,跳舞,1619160509371T0305VE03000020VE012861619160684990,,,,,,,他在做几,"['ta', 'zai', 'zuo', 'ji']",['tiao-wu'],"{""word"": ""\u4ed6\u5728\u505a\u51e0"", ""pinyin"": ""['ta', 'zai', 'zuo', 'ji']"", ""nearest"": [""ta"", ""zai""], ""minDis"": 2.5}",0
VE03000021,北极熊,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['bei-ji-xiong'],{},-1
VE03000021,北极熊,1608T0503VE03000021VE00544,大熊,0,1,1,5,0,大型,"['da', 'xing']",['bei-ji-xiong'],"{""word"": ""\u5927\u578b"", ""pinyin"": ""['da', 'xing']""}",-1
VE03000021,北极熊,1635T0503VE03000021VE00544,北极熊,0,0,1,4,1,北极熊,"['bei', 'ji', 'xiong']",['bei-ji-xiong'],"{""word"": ""\u5317\u6781\u718a"", ""pinyin"": ""['bei', 'ji', 'xiong']"", ""nearest"": [""bei"", ""ji"", ""xiong""], ""minDis"": 0.0}",1
VE03000021,北极熊,1637T0503VE03000021VE00544,熊,0,0,1,4,0,行,['xing'],['bei-ji-xiong'],"{""word"": ""\u884c"", ""pinyin"": ""['xing']""}",-1
VE03000021,北极熊,1648T0603VE03000021VE00544,,,,,,,已经忘了,"['yi', 'jing', 'wang', 'le']",['bei-ji-xiong'],"{""word"": ""\u5df2\u7ecf\u5fd8\u4e86"", ""pinyin"": ""['yi', 'jing', 'wang', 'le']"", ""nearest"": [""yi"", ""jing"", ""wang""], ""minDis"": 2.3333333333333335}",0
VE03000021,北极熊,1656T0403VE03000021VE00544,这这是动物,0,0,1,4,0,这一我,"['zhe', 'yi', 'wo']",['bei-ji-xiong'],"{""word"": ""\u8fd9\u4e00\u6211"", ""pinyin"": ""['zhe', 'yi', 'wo']"", ""nearest"": [""zhe"", ""yi"", ""wo""], ""minDis"": 2.6666666666666665}",0
VE03000021,北极熊,1703T0503VE03000021VE00544,熊,0,0,1,4,0,一宿,"['yi', 'su']",['bei-ji-xiong'],"{""word"": ""\u4e00\u5bbf"", ""pinyin"": ""['yi', 'su']""}",-1
VE03000021,北极熊,1619139604818T0403VE03000021VE005441619139796475,这个撕熊,0,0,0,5,0,这个是熊,"['zhe', 'ge', 'shi', 'xiong']",['bei-ji-xiong'],"{""word"": ""\u8fd9\u4e2a\u662f\u718a"", ""pinyin"": ""['zhe', 'ge', 'shi', 'xiong']"", ""nearest"": [""ge"", ""shi"", ""xiong""], ""minDis"": 1.3333333333333333}",0
VE03000021,北极熊,1619139815024T0403VE03000021VE005441619140099044,,,,,,,一首,"['yi', 'shou']",['bei-ji-xiong'],"{""word"": ""\u4e00\u9996"", ""pinyin"": ""['yi', 'shou']""}",-1
VE03000021,北极熊,1619141495940T0603VE03000021VE005441619141695848,熊北极熊,0,1,1,5,1,小再说一遍这是什么？北北北极小,"['xiao', 'zai', 'shuo', 'yi', 'bian', 'zhe', 'shi', 'shen', 'me', 'bei', 'bei', 'bei', 'ji', 'xiao']",['bei-ji-xiong'],"{""word"": ""\u5c0f\u518d\u8bf4\u4e00\u904d\u8fd9\u662f\u4ec0\u4e48\uff1f\u5317\u5317\u5317\u6781\u5c0f"", ""pinyin"": ""['xiao', 'zai', 'shuo', 'yi', 'bian', 'zhe', 'shi', 'shen', 'me', 'bei', 'bei', 'bei', 'ji', 'xiao']"", ""nearest"": [""bei"", ""ji"", ""xiao""], ""minDis"": 1.0}",0
VE03000021,北极熊,1619142316969T0303VE03000021VE005441619142482167,,,,,,,嗯,['en'],['bei-ji-xiong'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
